# maelstrom - GimmeMotifs version 0.10.0b4
# method: lightning with motif score
# motif table: mm10.most_variable.out/motif.score.txt.gz
# activity values: coefficients from fitted model
	Bcell	CD4	CD8	CMP	Erythroblast	GMP	MEP	MPP	Monocytes	Nkcell
bZIP_Average_141	0.00152674330309	-0.00278148363802	-0.0066560072595	-0.00379939448956	-0.00435366809034	0.0092781198943	-0.00363761961409	0.0021574367656	0.0115108380866	-0.00324496495811
bZIP_M6006_1.01	-0.00131850360824	-0.00248976744704	-0.00600305890297	-0.0055079523426	-0.0139855636295	0.0185867566962	0.00254983724277	0.00578555972671	0.00479476176069	-0.00241206949604
bZIP_Average_143	0.000228786707047	0.000370283707157	-0.000117327142245	8.50272298682e-05	-0.00117699387599	-0.00140204170198	-0.000500488083752	0.000125907350773	0.0019478514677	0.000438994341427
bZIP_Average_142	-0.00293724468017	-0.00281277693999	0.0107044195533	-0.00441344772879	-0.00959883822507	-0.00246671913944	-0.000222861805528	-0.00316934998048	0.00836074779526	0.00655607115086
bZIP_M0300_1.01	0.0092467546962	0.0157972637971	-0.00162362262551	-0.0105921478018	0.00370572398822	-0.0123527934436	0.00110372557574	0.0034333456895	0.00191409229194	-0.0106323421678
bZIP_Average_150	-0.00183880003883	0.0186294460301	-0.00663773554813	-0.0126079708367	0.000816519574154	-0.0115210632074	-0.00410172940315	0.00503485430748	0.0107358983008	0.00149058082169
bZIP_M5866_1.01	-0.00142597903354	0.00332377641341	2.1314754476e-05	-0.00157276153926	-0.00105910290273	0.000384195529102	9.56495159768e-05	4.32188548559e-05	-0.000159472125761	0.000349160533466
bZIP_Average_134	-0.000328759434302	0.00113860935914	-0.000316551938592	-0.000779805580208	-0.00241195019099	-0.00035244497109	-0.000347330831451	6.14061884391e-05	0.00322015185701	0.00011667554204
bZIP_M0304_1.01	-0.00687134809388	-0.00127728208403	-0.00375758040993	-0.0013437691556	0.00036775017157	0.00255321861118	-0.000583258358472	-0.00316568632816	0.0130581284324	0.00101982721497
bZIP_Average_147	0.000220244587844	0.000516663450161	-0.000719816002578	-0.000647889444782	-0.00122958047989	0.000153238205135	0.00106581553011	0.000180223346704	0.000249847011466	0.000211253795828
bZIP_M0305_1.01	-0.00105364675811	0.00152457132085	-0.0010158775886	0.000160648225085	0.000378837758029	-0.00191497969992	-0.000127220578022	-0.000486033111923	0.001633986289	0.000899714143614
bZIP_M0287_1.01	-0.00639615222695	0.000205763588251	-0.00587603861462	-0.00626250537582	0.00545682994885	-0.00335571365536	-0.0017978885698	0.00320022601319	0.0123281923615	0.00249728653078
bZIP_Average_152	-1.10711208418e-05	0.00145443861297	-0.000584531579719	-0.00246996794076	0.00101738672822	-0.000446662681988	0.000336874320376	0.000320732688907	0.00130225370145	-0.00091945272861
bZIP_Average_151	0.000245187890303	-0.000568182101727	0.00770163520556	-0.00319469873803	-0.00433844090156	-0.00150098275565	0.00179794217974	-0.000755583462823	0.00153541755515	-0.000922294870969
bZIP_M2901_1.01	7.19152323961e-05	-0.00263043053384	0.00303422481606	-0.000830179733826	-0.00260184395174	0.00346622711231	-0.00114655685565	-0.0022296670914	0.000311538914146	0.00255477209154
bZIP_M6329_1.01	0.00246144340555	-0.00594189634716	-0.00277860144391	-0.00264856289396	0.00415835715178	0.00125851362378	-0.000419486034202	-0.000988628658366	0.00385593059896	0.00104293059752
bZIP_M5973_1.01	-0.000121828145977	0.00450677610274	0.000501749293516	-0.00011013463159	-0.000704864132323	-0.000113386725406	0.00129270346723	-0.00433445905853	0.00148831524091	-0.00240487141057
