# maelstrom - GimmeMotifs version 0.10.0b4
# method: mara with motif count
# motif table: mm10.most_variable.out/motif.count.txt.gz
# activity values: mean coefficient from fitted model
	MPP	CMP	GMP	MEP	Monocytes	Erythroblast	CD4	CD8	Bcell	Nkcell
bZIP_M0309_1.01	-0.000420911949416	0.0129622917109	0.0642531330104	0.07559752393	0.0444844488255	-0.0516016486944	0.0131547622288	-0.000802694429161	-0.0150580654654	-0.0480549308149
bZIP_Average_153	-0.0882738276095	0.410962414296	0.597241274469	-0.127215866459	0.298741425391	-0.18396355708	-0.176955906694	-0.129417685394	-0.307589007513	-0.222397271671
bZIP_M2910_1.01	-0.0232150014498	0.275777794356	0.349006612794	-0.0326016723033	0.193154878619	-0.0982472487474	-0.267983483752	-0.115817229477	-0.094452144965	-0.00940378969948
bZIP_Average_141	-0.000479104066807	0.0414737313763	0.156514679409	-0.151490608358	-0.0642188669892	-0.0101324758028	0.000620932104479	-0.0684291420494	0.000724188622164	0.102586992738
bZIP_M6006_1.01	0.00610463603493	0.148736315689	0.179791244553	-0.0428388175522	-0.0130538304077	-0.0445282436891	-0.0884187046101	-0.169901970886	0.0699527866525	-0.25482818005
bZIP_Average_143	-0.00272392550326	0.0851430238483	0.0288516718708	0.0152201409738	0.116119498041	-0.0899178181361	0.08977954275	-0.0609091216117	-0.0166119150658	-0.0569142156702
bZIP_Average_142	0.00754163931443	0.00152699454281	-0.0731146850281	0.0197030710702	0.0522411192917	-0.00224685629701	-0.0612311633918	-0.00762018724032	0.0267242107835	-0.0300187892392
bZIP_M0300_1.01	-0.00285515424666	-0.143682754045	0.0266720698269	-0.0937142400677	-0.00140778103388	-0.00862232387923	-0.00635118847694	0.0548313834654	0.0924580870231	-0.0117713972115
bZIP_Average_150	-0.0400173441654	-0.00333727237277	-0.0677014989961	0.0288475071548	-0.0295567252085	-0.0013900434013	0.125260087093	-0.0558912789936	0.00873807069899	0.0391886029601
bZIP_M5866_1.01	-0.000799073873534	0.0192597962639	0.0125515761315	-0.00747991989185	0.164011036347	-0.0343803883558	0.0269881316516	-0.0241545087526	-0.0251942464112	-0.0110965940266
bZIP_Average_134	0.0133909644857	0.00316799657027	0.0980804041257	-0.107654310717	-0.117441652387	0.0108405120576	-0.0908059629685	0.0379792935407	-0.0495496158158	0.0816942645347
bZIP_M0304_1.01	-0.0988911398717	-0.106164431777	-0.0943944973762	-0.113371114085	0.0434155649509	0.0813973317969	0.0419133100846	-0.0021239492952	0.0434256978092	0.11317006739
bZIP_Average_147	0.0150528894221	0.00661509845724	0.0146392098229	0.0125320821169	0.0277405986109	-0.0197255891143	-0.00143750342148	-0.0126035122442	-0.0234399009193	-0.00832417137413
bZIP_M0305_1.01	0.0178633119605	0.0053797599527	0.118580022315	-0.108849318065	0.00122979645437	-0.000468246594967	0.0223928287948	0.156562029979	0.00858798464953	-0.0554315282046
bZIP_M0287_1.01	0.0493154476057	0.0111868544828	-0.0443429991541	0.0246646003017	-0.0114952766368	-0.0452670608417	-0.00195389395743	-0.042456990066	-0.0369230105638	0.079930638224
bZIP_Average_152	0.00222821600135	-0.0157839682059	-0.00306438818094	0.0119231438012	-0.00186658264809	-0.000443287133879	0.0156922671816	0.000230644649274	0.00712913319222	-0.0237418674107
bZIP_Average_151	-0.0974353434248	-0.104220604894	0.0398617802891	-0.053824721477	-0.0257232631035	-0.0113697356956	0.0661816674538	-0.0162587198126	0.0332808351951	-0.00334905345452
bZIP_M2901_1.01	0.0119715753467	0.0989820342538	0.188589367749	-0.000929826715783	0.0704813374096	-0.0367814362639	-0.188105700391	-0.10648349156	-0.135661095107	-0.0799494503599
bZIP_M6329_1.01	-0.150846024463	0.00884522345347	0.0852539233473	-0.127400441303	0.0197859047026	0.0966030759567	-0.0159502936893	0.00835573807153	-0.0468720069883	-0.0170113695098
bZIP_M5973_1.01	-0.0585525681455	-0.0281238540083	0.0799157845661	-0.0758513254036	-0.016724154668	0.0717505853881	0.00825708370301	0.0771423259177	0.0134115814058	0.00597865891579
bZIP_Average_17	0.0641678831439	0.0288068054943	-0.0293143651053	0.00106949220754	-0.00322014603872	-0.00209616695084	-0.0154146914041	-0.0152157237008	0.0165514742377	-0.00722549075326
C2H2_ZF_M4354_1.01	-0.0751432474336	-0.0115165081934	-0.0106436553769	0.0223868072392	-0.0257246108755	0.022647223831	-0.0565268634658	0.00723644425646	0.0046612849845	0.103273781858
C2H2_ZF_M5841_1.01	0.0500481128458	0.050301695585	-0.030150532382	-0.000610356588296	-0.00475951532299	0.0184952915063	-0.0246105311069	0.00409208469223	0.0396681539505	-0.0511865537147
C2H2_ZF_Average_96	-0.102436202506	-0.059272905242	-0.00625305523436	0.0608334506154	-0.0868003377602	0.0209208516385	0.017863058013	-0.000812782063321	0.0482030955737	0.0443482997111
C2H2_ZF_M4323_1.01	0.1548018347	0.0374073675575	0.168736317023	-0.0748130957441	-0.0336471498522	-0.0177468649739	-0.195585585632	-0.0802584013423	0.259336819224	-0.0858958626147
C2H2_ZF_Average_187	-0.003326000656	0.000844564987089	-0.0105477347429	0.00699306000894	0.0469272412128	0.0171221667902	-0.0121678895682	-0.0673461114658	-0.0620429038231	-0.0136311494818
C2H2_ZF_M0407_1.01	-0.10130517321	-0.00731486912635	0.0413766172912	-0.0749635493984	-0.00164640344347	0.00325254331076	0.0680565047058	0.0258480561662	0.0350701939733	-0.00539204295948
C2H2_ZF_M5334_1.01	0.0104649855058	-0.0432039551399	0.0336599472516	0.017181822716	-0.0747995371757	0.0557450765596	-0.000950563931686	-0.0104220994913	0.0204137583429	0.0289095198282
C2H2_ZF_M5333_1.01	0.0715387249234	-0.153667790819	-0.00254985704217	0.0659457545477	-0.0768323224765	0.0590184488998	0.0307082967496	-0.0128791560739	0.173157068821	-0.0792102620839
C2H2_ZF_M5778_1.01	-0.0492276951883	-0.0569748546321	0.0682635682822	-0.0454210174637	-0.137243861706	0.0114618561647	0.0874561054649	0.143373643445	-0.0080494314195	0.0407507247272
C2H2_ZF_M5799_1.01	-0.188166082244	-0.143889020731	-0.137920658086	-0.0324735901416	-0.10005289066	0.0221292389091	0.190990002899	0.220027827702	-0.00240636619756	0.00220109199162
C2H2_ZF_M6360_1.01	-0.0176608598769	0.0596188591578	0.0624375613792	-0.00013510239446	0.0348695615984	-0.00130972450947	0.0205905942011	-0.00155393180808	0.0405181619825	-0.00429991055328
C2H2_ZF_M5793_1.01	-0.0319243453342	-0.0500139887272	0.0124881800554	0.0888362056425	0.0171885870326	0.0451888334346	0.0196000667352	0.162852181591	-0.0444711696695	-0.0760866722176
C2H2_ZF_M5794_1.01	-0.0396631467846	-0.017873669213	0.0981373131201	0.00976681016387	-0.016637042068	-6.83622056013e-05	-0.00965925833524	0.00818232033026	0.0831517305655	0.0525929987235
C2H2_ZF_M5930_1.01	-0.0594952449597	0.0520044291384	-0.111036661568	0.100926564337	-0.00514395390858	0.0071424202578	-0.0723360391296	-0.0541420806634	0.0734265674661	-0.0381425326184
C2H2_ZF_Average_167	-0.0286330002248	-0.00702360377595	0.0291052208513	-0.0753164866003	-0.00405938691069	-0.0288214305738	-0.0854147607238	0.0106741465709	-0.0141493308962	-0.0100321191095
C2H2_ZF_Average_137	-0.00121088276354	0.00919145719796	-0.0030259835496	0.00108449473556	0.00795960669137	0.00305188673352	-0.0254051228716	-0.0217847689078	-0.000432888724241	0.0174487036129
C2H2_ZF_M0392_1.01	-0.0272335152713	0.0127915612242	0.0769093030501	0.265013769795	-0.0829445893889	-0.00624275951174	-0.0248660330104	0.00482331658375	-0.174100186139	-0.0622019410895
C2H2_ZF_M5791_1.01	-0.167979342948	-0.130448285359	0.0203148047338	-0.0701910471418	0.0362345892756	-0.00563492757489	-0.0584267305656	0.15862531278	0.0192640521421	0.0451624720665
C2H2_ZF_Average_191	0.0325111417225	0.0420555755148	-0.0776545695264	0.214443899668	-0.0269180023658	0.0664991576849	0.0356698991088	0.0405479033476	-0.019573597872	-0.127416317339
C2H2_ZF_Average_177	-0.0391113529512	-0.123807832189	-0.0201186946458	0.0965216431166	-0.0794723591406	0.0299543646866	-0.00486890892949	0.0555750095557	-0.0699386225108	-0.0637799028798
C2H2_ZF_M0393_1.01	0.0619807312815	-0.0651919884988	-0.021503429266	0.0541803351265	-0.128018294174	-0.0811277371365	0.203452880693	0.0266242752058	-0.0128373472471	-0.0103977998523
C2H2_ZF_M5798_1.01	0.0169679437254	0.0626813431901	0.00377673665982	-0.127836338925	0.014609771957	-0.152273157705	0.0116282235254	0.0286321394249	-0.0334247343561	0.113653288572
C2H2_ZF_M5789_1.01	0.0123587439842	0.0112068551143	-0.0185971023685	-0.0314277682098	0.132656327406	0.00194225990818	-0.0165077937195	-0.00067748816165	-0.0680470712191	-0.156725728078
C2H2_ZF_Average_185	-0.0788979746401	0.250181905831	-0.0129569577689	-0.0271897584377	-0.069614871875	0.0144890943922	-0.0735062082667	-0.0593644751641	-0.0838107137953	-0.16267809802
C2H2_ZF_Average_181	-0.0462071724735	0.0918100146649	0.24096341706	0.096381268646	0.00437316443194	0.0954994344644	-0.143570077624	-0.00323643851418	-0.0450877030366	-0.241580826632
C2H2_ZF_M6093_1.01	0.153526806535	0.0234791870642	-0.0327511987636	0.0133268344387	0.0065365000156	-0.0279755797743	-0.019225684156	0.00084839042027	-0.0099471982704	-0.0199889457248
C2H2_ZF_M6364_1.01	-0.00597756306066	0.0625815057524	0.0454650508704	0.000813207085911	-0.0994409085493	-0.0472132353595	-0.00996091469403	0.0669101405581	-0.0873182328129	0.0128963983277
C2H2_ZF_M0402_1.01	0.0262300629015	-0.00925151090795	-0.0399790112305	-0.148032687543	-0.0645697698764	0.00512274816942	0.0152258703893	-0.0109554381941	0.110586210444	0.0572687524233
C2H2_ZF_M0360_1.01	-0.256212142922	-0.0873452541821	-0.0588588311713	0.0649233435731	0.0302310410254	0.126051264301	-0.00131672049057	-0.0154384643843	0.250385128903	-0.305336849403
C2H2_ZF_Average_202	0.188830074754	-0.109022696313	-0.00976645622259	-0.0395209562045	0.00618167467284	0.0534679286169	-0.00582899364166	-0.0418525712951	-0.0629313319712	-0.000717558457119
C2H2_ZF_Average_184	-0.000309446563448	-0.0974128466228	-0.0315254346239	-0.0167665217253	-0.00230297690616	0.0554120375482	0.00877540489212	-0.0362313988534	0.111788441816	-0.00527619729447
C2H2_ZF_M0367_1.01	-0.0447099083049	0.0297314453924	-0.0170144178573	-0.131275624413	0.14291833954	0.0192597791415	-0.00184125151629	-0.0526168632606	0.0389698936081	-0.0348105052891
C2H2_ZF_M1820_1.01	0.0306415465356	-0.0694119878079	0.0128456135742	0.0854680355951	0.0055888180591	-0.0590036925646	-0.0144667341646	0.00506037056009	0.0247922846352	-0.000322399751242
C2H2_ZF_Average_156	-0.0761776945426	-0.0497522051588	0.0168330978687	-0.0744246752719	-0.0281266808318	0.0533785485438	-0.0405638085793	-0.0229114835512	0.00238197944345	0.0573873646142
C2H2_ZF_M0376_1.01	-0.0258512890011	-0.0603459000775	-0.0774277346612	-0.0365729169659	0.102704493832	0.111391976515	0.107117924228	0.0318834084262	0.0131633000536	-0.0042288077647
C2H2_ZF_M6145_1.01	-0.0100347253463	0.0107903831261	0.0448808552284	-0.054336837283	-0.0122707701518	-0.0426365876899	-0.0282818098691	-0.0222331222574	-0.0184646163264	0.15190625374
C2H2_ZF_M5800_1.01	0.043012326244	-0.0695554694904	0.0333935715794	0.069364821218	-0.0274033250911	0.00164909728968	0.010178607765	-0.0511482770928	0.0128484733507	-0.0195735359691
C2H2_ZF_M0401_1.01	0.0158069831374	0.0266100337826	-0.0384186151659	0.0170530738411	-0.0208848639589	-0.0202121235541	0.0195103488618	-0.0168026183366	-0.00085668155514	-0.0460346672509
C2H2_ZF_M0395_1.01	-0.0112421742757	-0.0395399348059	-0.063157874863	-0.0238569065826	-0.0122861442715	0.0134509832024	-0.0325201165326	-0.0348748755731	0.0477669914461	0.039355386678
C2H2_ZF_Average_122	-0.00349533407154	-0.0447446572462	0.0297771599965	-0.0627388579019	0.0307669972929	-0.0653691197458	0.065765162564	-0.0624818302781	-0.00312173391704	0.000309178501356
C2H2_ZF_M6372_1.01	0.0714704904596	0.023566736591	-0.0622525731723	-0.0622694198325	-0.0477818293633	-0.0184058297657	-0.024454909097	-0.0342367884465	-0.0188965307204	0.046413529677
C2H2_ZF_M6358_1.01	0.0624844435331	-0.0264362096421	0.0156400253209	-0.00024830346823	0.0377370073449	-0.00309602380088	0.00373508369323	-0.0136201247538	0.00247201416312	-0.00011427506289
C2H2_ZF_Average_221	-0.0175662999043	-0.0233341667712	-0.00197601856414	-0.0303435060441	0.0294558512637	0.0459959720201	0.0362441000785	-0.00337727282914	-0.0418938446548	-0.0197838041869
C2H2_ZF_M6142_1.01	-0.119580707355	-0.0334069079814	-0.048045502235	0.0661540834624	0.0510026219482	-0.000129511045777	-0.0106860326561	0.0931318654343	-0.0255538102183	-0.0104930797426
C2H2_ZF_M6144_1.01	0.15970179066	-0.0834807452746	-0.0318699457788	-0.0999236609583	0.0381737826873	0.0562658175607	-0.148727833084	-0.0684116975913	0.0621331696706	0.0736914964505
C2H2_ZF_Average_180	-0.0413264828445	-0.00120834868336	0.00586362876876	-0.00548152424287	0.0187421935975	-0.122564356809	0.114562005838	0.0173130058173	0.000587515899869	0.0392972100637
C2H2_ZF_M6019_1.01	0.0394725771798	0.0721756575307	-0.0313111707152	-0.0192524483202	-0.00919094604992	-0.0114997442438	0.0279875195068	0.00122688458011	-0.000997565786793	-0.104930084414
C2H2_ZF_Average_216	-0.0882882419595	-0.0805778920593	-0.0946003479115	-0.0262191324629	-0.0137928162076	0.163697978086	0.0846599083463	0.00932036889366	0.0160030872513	0.0168194197635
C2H2_ZF_M0382_1.01	-0.0304667359241	-0.0408060556907	0.0278739823459	0.0115752111066	0.0687122760942	0.0278702398129	0.00321614707114	-0.0465958059898	0.0236995396891	0.0462178193142
C2H2_ZF_M6302_1.01	-0.000900648414011	-0.00535471159675	-0.00571333196571	-0.00227037590835	-0.0038324460656	-0.000216862406467	-0.00821136540335	-0.0148110313944	0.00759371841561	0.00214677321506
C2H2_ZF_Average_204	0.0194436377522	0.0332929997826	0.0194125990847	-0.0437631349409	-0.00464161828408	-0.0497086390853	-0.0741009736957	0.0471727173814	0.0871187752758	-0.0520120189397
C2H2_ZF_M5308_1.01	-0.0261609694667	0.110354256518	-0.0405305669272	-0.0333989286699	-0.079375023556	-0.043289020669	0.00184870271788	0.21585735322	-0.124206671584	0.0917969538898
C2H2_ZF_Average_207	-0.0699391263029	0.172733309875	0.11340658236	-0.0264379910902	-0.146620078766	-2.76946624477e-05	-0.077893236282	0.00133097526683	-0.0910295490943	0.340178401477
C2H2_ZF_Average_141	0.0925555515571	0.0223819855298	-0.0388458961347	0.0125367198043	-0.111089216271	0.0441805027263	-0.037996433935	-0.0488597971461	0.0329571762118	-0.00669159163832
C2H2_ZF_Average_123	0.031456991379	0.0354266551848	0.0328074673821	-0.0689744930292	-0.00145393252048	-0.0117879889586	-0.0682640046923	0.0337250337682	-0.0328744063712	0.0407778499341
C2H2_ZF_Average_205	-0.0603389938781	-0.000191424985944	0.0364504763185	-0.0240500511635	-0.0691312182715	0.0433121433395	0.0183237586372	0.111694380077	-0.011341711103	-0.0598185930963
C2H2_ZF_M6240_1.01	-0.0766913916956	0.0686562423486	-0.028754252113	-0.069009196114	-0.0132147538627	0.103836682313	0.0113227314512	-0.00634526313369	0.142434662351	-0.0612917268456
