# maelstrom - GimmeMotifs version 0.10.0b4
# method: mwu with motif score
# motif table: mm10.most_variable.out/motif.score.txt.gz
# activity values: BH-corrected -log10 Mann-Whitney U p-value
	MPP	CMP	GMP	MEP	Monocytes	Erythroblast	CD4	CD8	Bcell	Nkcell
C2H2_ZF_M6145_1.01	0.000153154776701	1.31520252577e-05	1.66308752197e-05	0.00408605100516	1.50865492641	2.76394910841	0.000169385385058	3.30742421777	0.040579484377	24.5583799416
C2H2_ZF_M5800_1.01	0.0228397107545	2.04483330675e-08	0.000396143986295	0.159012882711	0.0126428406713	4.35394385111	2.13717629708	0.482995525125	0.872586644488	5.6359773277
C2H2_ZF_M0401_1.01	2.2246966713	4.78159274493e-09	0.0142737632378	0.125196800685	0.252943795189	9.20226098744	3.68450387984	0.348870834435	0.0204976882584	0.0046484435713
C2H2_ZF_M0395_1.01	0.00373701885183	1.7357894398e-15	0.00094045120685	0.0589833507595	0.00689630783844	21.6915015157	4.99983071854	0.749615796769	0.319798041314	1.08249433851
C2H2_ZF_Average_122	0.240848429846	6.3120064433	0.313940429466	8.8289962093e-06	1.3789571024	1.09316003486	0.13958153288	2.65452682249	6.07995305018e-10	0.274937836915
C2H2_ZF_M6372_1.01	0.0722386643464	3.14042825047	0.00190528238594	7.92577348269e-05	0.098094149446	0.687309426329	0.222341854835	9.46994621186	1.80019360791e-07	2.9322220527
C2H2_ZF_M6358_1.01	2.24019603675	3.01810835616	0.234143738995	1.59641919327e-06	0.857032068552	2.46412782293	0.0515327641568	2.04205845581	1.15793819792e-08	0.176195052341
C2H2_ZF_Average_221	0.0164404484404	0.146166256504	1.03045360218e-08	0.176524186428	2.97077494681	0.309269182297	0.634203390662	2.99489205133	1.38529968942e-06	8.58641171654
C2H2_ZF_M6142_1.01	0.000231811235404	0.00389305944345	9.01119499885e-06	0.00111331866797	0.565086681473	9.13251638961	0.136650348168	4.5210141411	0.0095379607393	5.4820235393
C2H2_ZF_M6144_1.01	1.98587769286	1.87360248277	0.0818889282802	0.142494602712	0.242059134001	0.685387688374	0.19481485609	0.232084980572	0.00194061181288	0.17217742843
C2H2_ZF_Average_180	0.00420471890236	0.144244538387	2.30004315595e-05	2.73655716055e-07	0.0905993267223	19.5561233915	1.86214487729	4.67892002373	4.08872628058e-10	2.97852597695
C2H2_ZF_M6019_1.01	0.000166385128646	5.92704511783e-05	1.20241457578e-07	0.00026919029468	0.000148983911111	20.6249939121	1.46838614995	5.83073882156	0.00332067823566	6.88303699338
C2H2_ZF_Average_216	0.0283027688768	2.28296954144	0.0684777343706	6.55887326381e-12	0.00233447951352	2.90237960466	0.0282239486594	11.0275126417	4.23831179524e-08	9.59296810006
C2H2_ZF_M0382_1.01	1.87473893598	0.00101258401673	0.0912771212143	0.000633624294876	2.09759808749	4.68925010696	2.01731771257	0.257220656612	4.02133271155e-05	0.157691488321
C2H2_ZF_M6302_1.01	3.29845116793	2.54375358048	0.0241683245269	8.68545627491e-05	0.582146478816	2.13707813103	0.0160262809373	1.92710411624	3.39927167883e-10	1.24745688396
C2H2_ZF_Average_204	0.000177205609006	7.62904107969	0.00379988870923	1.30513332969e-10	0.0203106175892	0.001868923162	8.43097039104e-12	19.3445666782	0.000768908279761	28.6625687181
C2H2_ZF_M5308_1.01	8.7255031103e-08	8.24177796511	0.100339692956	9.46965159059e-07	0.00631058302207	0.0771160443479	2.47421837574e-11	12.2963370101	4.37580336934e-05	27.6105179468
C2H2_ZF_Average_207	0.730210856674	0.225044689432	0.0142199538896	0.00152883936146	0.243785293259	0.0264310627675	2.12052904508e-07	7.03036050787	0.037795283766	10.986866174
C2H2_ZF_Average_141	0.0160302086416	0.751597886982	0.812985958061	4.29117209725e-09	0.174167909573	0.455537251878	0.000233770509596	8.65792774044	0.000279312310427	9.3804965829
C2H2_ZF_Average_123	6.69171353136	0.16475808176	0.0625730963431	8.74359063639e-05	0.958262273627	0.000177383443386	0.0289073764234	4.15361426091	6.34520285691e-07	5.60827745562
C2H2_ZF_Average_205	0.294894127829	2.27511773852	1.69015922024	9.14047088197e-07	0.000722104509998	1.91957426029	6.39768071927e-09	6.7794709674	0.0787291521195	1.75829452338
C2H2_ZF_M6240_1.01	0.286222193993	4.99271910242	0.357467515957	0.162856167476	0.000375474411555	0.441099653532	0.0188163553912	3.92812214944	0.00901588626707	0.0733998676408
C2H2_ZF_Average_210	0.561175564349	11.4526852747	3.60002833888	2.00380593736e-10	3.82191961356	0.0187798052302	0.0141255159971	0.0718860214525	3.71748300705	3.54390343958e-14
C2H2_ZF_Average_219	0.297618599375	1.64630695618	0.0914457931551	0.000137991127342	0.130911426208	0.106636055365	0.000940555931831	7.12329224237	0.000404837864117	5.33929340447
C2H2_ZF_Average_211	0.0682801562852	2.43344923496	0.1783125281	1.50588178211e-05	0.0451730521174	0.113390021571	0.0267964373597	8.81927323058	0.00161330725069	3.02633480035
C2H2_ZF_M6241_1.01	1.44847883262	2.57193876041	0.429215929313	0.52770841766	0.0213304632564	0.316472445219	2.6322070383e-10	1.04848658951	0.047585335314	1.82095448092
C2H2_ZF_M4510_1.01	0.623344093615	3.1064995204	0.300544142273	3.52291315725e-06	0.0160703752988	5.06475712493	5.61407475663e-07	6.07966020421	2.09062694743e-09	3.76961869606
C2H2_ZF_Average_179	0.0118244038241	11.2831799796	0.728342117889	2.1091465892e-08	2.57163053557	0.0410027839882	0.0139841179807	0.840635550169	0.0849349365726	0.251158769555
C2H2_ZF_M6239_1.01	0.807229170814	5.6847113307	0.251571783348	8.97249894548e-06	0.26219433038	2.37685272301	0.00716728607715	1.24444949962	9.01416676735e-05	0.376877379392
C2H2_ZF_M6020_1.01	1.70084357694	2.78637385277	0.110854458392	0.0301648689915	1.83771814824	0.425169222758	0.000525451596583	3.19170006479	1.04342449847e-10	0.671462164043
C2H2_ZF_M6155_1.01	0.126179748495	8.56560055846	0.120297178816	8.3617230495e-07	1.09673439155	1.4555012504	0.565807975731	1.04820135058	1.66312267665e-08	0.444931128306
C2H2_ZF_M6140_1.01	4.11972779091	2.6357010738	0.216884366017	0.000307270134333	0.142108169125	0.44702800246	0.0286737109652	3.04709047591	3.11863526417e-08	0.629695400067
C2H2_ZF_Average_222	0.0769548728431	11.7716844009	0.697187289287	9.93835985191e-09	1.92596670713	0.309978884794	0.170999687795	0.801456155091	0.250034475979	1.2178869442e-05
C2H2_ZF_Average_172	5.54431666515	0.420118047063	0.0145537491105	4.88197144647e-06	1.15389827029	0.0187512174486	0.00933850237592	1.20264945927	0.0180942504342	4.00720024248
C2H2_ZF_M6357_1.01	1.03820950585	3.25905187829	0.00642333420392	0.0328847357314	0.0687662645244	0.00662537108164	2.66014441215e-07	7.62174738479	1.20918445203e-05	8.17002319254
C2H2_ZF_M0369_1.01	0.421691925174	9.11850307523	5.03756784353	6.64421624455e-14	1.67537237105	0.0949762024774	0.0111492089417	0.204472925442	2.57030310829	1.05358053632e-07
C2H2_ZF_M6378_1.01	9.9130587391	0.0414044691429	0.245679156413	1.4757191111	0.00284282986542	0.0143471492651	0.0310848369244	0.810526638195	0.00303860745084	0.559647984501
C2H2_ZF_Average_206	0.00120995593482	0.124635760986	2.66175246372e-05	2.07330405309e-15	0.00127952832563	9.88451451902	0.107151748674	23.9247898886	4.21435003259e-05	8.45356231251
C2H2_ZF_Average_166	0.94583097009	3.29813717082	0.0125720529519	0.237173030192	1.34383118946	1.62478913152e-09	0.0141598454471	1.62838199045	1.08395320571	0.363460431963
C2H2_ZF_M6359_1.01	0.00209792417301	0.238195978072	0.742424148411	0.032535894478	0.796239375589	0.934849872966	0.0234578906039	2.75926397419	4.02565396041e-10	8.61563344362
C2H2_ZF_M0366_1.01	0.526746376955	1.60782711444	0.0341745393549	0.263923566193	1.39779491537	0.244386329464	0.142021990196	0.916313926935	0.155197983917	0.00211557070597
C2H2_ZF_M0397_1.01	0.69310896613	0.0139806871765	0.102935214105	0.561758759585	0.0420488045298	0.767771839549	1.29297930326	1.27728129024	1.92468955594	1.9921179142e-05
C2H2_ZF_Average_200	5.95797952158	0.0368321341799	0.559514290376	0.00165299857176	0.772112122591	0.00065718158153	0.0366668998689	2.48241461769	0.00636181565244	1.26766018013
C2H2_ZF_Average_124	3.00698934744	4.111580616	0.376184603817	1.95810221212e-06	0.169151660457	0.0333262848679	4.68454162104e-07	3.71583513402	2.70343621563e-05	5.0556807622
C2H2_ZF_Average_217	0.55938062908	0.00226791734831	0.0667449675401	0.0313509919151	0.167087764415	0.080636797297	1.67317083579e-11	2.59710630003	3.78186247807	9.14717476852
C2H2_ZF_M1842_1.01	0.381744061416	3.20604350077	0.268134626221	1.26717359316e-09	0.30494652634	0.889551799542	6.60994660825e-08	3.63151108354	0.0251186352382	5.55955542133
C2H2_ZF_Average_194	1.61013071401e-06	0.651370933868	1.81754432834	0.54719213902	3.36691105643	0.75092131342	0.0001491161597	0.182693496355	0.0234563541239	1.79535299585
C2H2_ZF_M5776_1.01	0.0024271993354	0.928324195413	2.22596566099	0.386458490708	5.59425998829	0.0126129269678	0.00587346169809	0.254705500922	0.170780253636	0.0494112627832
C2H2_ZF_Average_209	0.0314191666041	2.29804401274	1.05722297813	1.95720734012	1.54499718076	0.0555343299892	0.00979203452123	9.33468369825e-06	0.070279292198	1.32305385115
C2H2_ZF_M3979_1.01	0.224122370524	0.654624017359	2.22061369299	2.68454141105	0.463692274187	0.147107737215	0.0173513309888	9.41612530968e-06	0.139047083741	0.620996714228
C2H2_ZF_Average_83	0.830188765448	1.19225231594	0.0183688183301	1.53143299735	0.0108414551978	0.450430434213	0.0221878621747	0.45874558888	0.231582136184	0.438129486849
C2H2_ZF_M4502_1.01	1.39044472196	0.988969993006	0.00459298997894	0.613398345113	0.0602277983051	0.029589879658	0.00664756179844	1.05796997273	0.328573705892	1.61272158172
C2H2_ZF_Average_190	0.027193721669	0.673576590555	0.275919475068	0.13071362396	0.125739401737	1.14371071507e-07	1.08665795712	0.386543963152	2.57345462476	2.52625616671
C2H2_ZF_M4475_1.01	0.00575608586908	0.0614274567125	0.325204502402	0.103054443481	0.00355854301654	1.58735126048e-05	0.864765145842	0.0146516263544	5.51798475252	10.8534139507
C2H2_ZF_Average_154	4.14377925312	0.554425502756	0.00107268497191	0.864716925876	0.596740655811	0.00330604815595	9.01810222708e-05	0.528134260038	0.000495239757895	6.85683287602
C2H2_ZF_M4537_1.01	4.23576191578	0.169388186453	0.00740234930156	0.402563573411	3.00768225873	0.000292625184032	1.69601430728e-10	0.0245587492279	0.421968723532	9.03635058695
C2H2_ZF_Average_188	135.927091522	-0.0	-0.0	0.0041925003318	2.69216138754	4.34548557201e-06	0.232669100273	1.33666618696	2.2288400371	0.525402236547
C2H2_ZF_Average_82	32.7961444925	9.7298695488e-09	0.170598443555	0.00119194781222	2.92372027611	7.0926285165e-14	0.533555103977	0.845439163317	0.0121219335991	0.971404453506
C2H2_ZF_Average_77	64.3503037623	0.00326192182769	0.00385475429365	1.86120462532	2.91102844523e-05	4.82163733277e-17	0.0116130491249	0.255070608677	0.243283743417	0.251136137604
C2H2_ZF_M5792_1.01	1.63706937644	0.000823655164601	0.000272856751128	6.87032486924	0.0169102645804	1.2778785423e-12	0.412331816278	0.915583269093	3.39631776792	2.63436827301
C2H2_ZF_M5569_1.01	2.8790572117	1.99339481088	0.386411007082	0.774635561128	0.0107127742703	3.42156912332e-06	0.121331143302	0.404685816622	0.344755471759	0.329113806091
C2H2_ZF_M5122_1.01	1.01916881889	2.45767559459	0.57985776745	0.39217776686	0.00452461746844	0.00979707653455	3.23234970831	0.424940951316	3.0237108835	1.08486839987e-13
C2H2_ZF_M5795_1.01	1.21204081679	1.2768692746	0.0353573361082	0.676920004744	0.00036278943227	1.40596639214e-05	3.65458945128	0.612025106335	3.33355510465	0.000742461991552
C2H2_ZF_M2193_1.01	0.237259984856	0.00497709777188	0.163591140765	1.16531414288e-05	0.93262801452	9.83957299038	0.139918634364	0.0597800399157	0.414722658723	0.76142549656
C2H2_ZF_M6139_1.01	0.329720550997	4.26657302574	2.78634524884	1.24924738806	0.233433245583	3.41530951745e-09	2.0860019645	0.327024845417	0.00311379799526	0.00182797701629
C2H2_ZF_M6374_1.01	2.555259959e-06	1.3126458236	1.20471089656	22.6601907214	0.00909847061137	6.05058120742e-06	2.35480304295	2.08317567267e-06	2.21747445495	0.000322642418473
C2H2_ZF_M6376_1.01	2.4101826009	0.613646868331	1.4440836542	3.85100350621e-05	0.00257970796271	7.08603786701e-05	5.06276883874	1.36328295545	7.11216885242	1.21179318104e-11
C2H2_ZF_Average_174	0.339344353804	1.41670119361	0.299512257361	2.00260253735e-05	0.00573517665186	1.16005623258e-05	4.68489534519	1.43554552038	0.576512955788	1.42793399203
C2H2_ZF_M6363_1.01	3.16872830617	1.2612864437	1.63560969501	1.20679285548e-09	3.10433110231	2.80098454015e-05	0.300680046349	0.302850265766	3.62633328552	3.1467659684e-05
C2H2_ZF_M0364_1.01	0.0681598258586	0.222307637272	0.593107273292	0.686441055052	0.506342448712	0.080545784505	0.331890651181	5.15512202618e-07	2.01014849417	2.32252166976
C2H2_ZF_M0409_1.01	0.539938273162	5.65063719701e-07	2.99614164615e-06	0.908311767953	0.0934086551302	0.000384831587047	3.88821657751	0.588994546471	3.31651912624	3.99786948138
C2H2_ZF_M0380_1.01	0.0325708191887	0.00822979340895	0.0902089883391	0.384030180519	0.0198968310201	0.345060876718	2.79343326681	0.384368337545	8.7555001109	0.000217828142314
C2H2_ZF_M0406_1.01	7.48083493817e-10	0.661246819642	0.0235866399646	11.1649934829	6.82442224515e-09	2.97716588074	2.24615060523	0.00389033910647	6.99350411232	0.0007758159977
C2H2_ZF_M0405_1.01	0.0331159732237	0.0315024325831	0.00998725664251	2.46270409712	0.00115370818697	0.00151542053297	7.51192719224	3.76546826487	4.18458818877	7.05846776549e-08
C2H2_ZF_Average_218	0.549909658196	0.0404402415829	0.0404402415829	0.549909658196	0.549909658196	0.0404402415829	0.549909658196	0.549909658196	0.549909658196	0.549909658196
C2H2_ZF_M0404_1.01	0.0298596340537	0.203847275067	0.122049722019	0.000839630284572	5.15163163689	1.89163643087e-09	4.11353413042	3.15298626356e-07	6.9262762897	2.43307624518
C2H2_ZF_M5955_1.01	0.00040688768052	11.1344274288	2.76211473933	3.88412724904e-08	1.13127861755	0.0551789250868	1.25735162872	0.185054101767	0.868607873963	1.94275204701e-05
C2H2_ZF_M0384_1.01	0.00145753602815	0.0415719219214	0.687244183731	18.6644345102	0.0281188430928	0.0491171127169	0.793520242684	0.00975006961308	0.000579269293033	0.862360911971
C2H2_ZF_M6221_1.01	0.774846579094	0.277835171782	0.179590444077	4.68619279814	0.267371373898	0.00281324616777	0.732343034181	0.0108944719749	1.05814719463	0.00494703622842
C2H2_ZF_M6016_1.01	0.389434715303	2.61038623559e-12	0.00461309295966	3.06408795303e-07	33.2252922929	3.11528953461e-08	1.57134047475	0.0169704515374	0.00935431596627	17.8376189046
C2H2_ZF_M2812_1.01	0.000503951942379	6.71277765056	0.543245764471	0.00338943530119	0.136913481385	2.08663776034e-06	0.000229249656528	1.34937820577	0.000618452267671	20.6643834875
C2H2_ZF_M0411_1.01	3.08068567841	0.214381238794	0.0163349602006	5.48946032241	0.240015808539	1.79966807233e-05	0.0113427006417	0.000934489533748	0.0546614130567	5.51979914148
C2H2_ZF_M5790_1.01	0.0931000576158	1.91559054034	0.000928806654233	3.93212200445	0.154489360485	0.157090573701	1.85246675602e-06	0.992093246757	0.00365087197206	5.27792348239
C2H2_ZF_Average_220	8.04520924719e-09	5.40730032693	6.89145185341e-05	85.8511935261	1.22526358383e-09	7.28067237248e-13	3.19663682261	0.0157462916654	0.232263609457	0.000115757143908
C2H2_ZF_M3098_1.01	1.22699227523	3.80723223378	0.168005285965	9.20005629057	1.1963531159e-07	6.04543234087e-07	7.48551800247	0.00252600668243	1.09238356633	1.82926800778e-08
C2H2_ZF_M5786_1.01	0.0067167804318	0.452658109408	0.106610662395	4.45000842516	0.0290591636541	0.000340676448107	2.57066340554	0.000142784637903	5.47402358793	0.136915355497
C2H2_ZF_Homeodomain_Average_6	140.220121926	-0.0	-0.0	0.00302302137446	2.83716040398	4.12649643653e-05	1.89522891686	2.90123174751	1.90187021766	1.00390559698
C2H2_ZF_Homeodomain_M2825_1.01	32.5222673285	0.333918028836	0.0037667931344	0.0025249498202	0.0273923285272	1.78855984995e-10	1.14372023354	0.828675295149	0.0143614502295	0.261998788049
CBF_NF-Y_Average_2	0.0635171387292	0.400553479005	0.0160312225094	1.95619850319	1.54164422564	0.102863325532	0.417605481957	3.66989768954e-06	2.76291300918	0.430324852376
CENPB_M5139_1.01	0.339587605688	0.257287025951	1.42145292126	3.00295691801e-09	1.76949805837	1.61104499449	0.936424535658	2.48562033313	4.34492124172e-05	0.193531425714
CSD_M6356_1.01	1.8585466461	1.08425090694	2.03848248375	7.04953271068e-05	3.90839223325	0.0312469565906	0.335017705447	3.2308663185e-05	0.201213798369	0.157502397648
CSL_M6318_1.01	1.90572172287	2.34465799218	2.50162574827	9.94049967841e-11	1.01714692079	0.00824658028289	8.32117153009e-05	0.148126793034	0.793802609203	2.25448063309
CUT_Homeodomain_Average_10	0.00016873428466	1.38195485726	0.750235131992	5.39429158556	0.000215106670926	4.27143527866	1.15021840016	1.79522569643e-07	1.28650528491	0.00262433870109
CUT_Homeodomain_Average_6	2.58400190627e-09	0.499085057484	1.74039310353	18.2810389397	5.63752093503e-06	0.856565092425	3.85311084819	4.19682469927e-06	2.68430534121	3.38193680256e-07
CUT_Homeodomain_Average_5	0.0248460317756	0.569177945897	0.633337833172	5.40688918382	7.0719175225e-08	0.122525574187	7.7028614273	0.000590300462414	3.01087900194	1.2785738216e-05
CUT_Homeodomain_M5151_1.01	0.000674013932487	0.330882955651	1.46810800792	5.09770248975	1.68406418699e-05	0.0236548778154	7.88547532144	0.041301672145	3.70178150867	9.83726626722e-09
CUT_Homeodomain_Average_9	0.00290969975112	0.752936915262	0.73299290689	5.01410790104	8.39995149077e-07	1.02623207848	5.1882203823	7.55992174892e-05	3.66956378906	8.0685198092e-07
