# maelstrom - GimmeMotifs version 0.10.0b4
# method: classic with motif count
# motif table: mm10.most_variable.out/motif.count.txt.gz
# activity values: BH-corrected hypergeometric p-values
	MPP	CMP	GMP	MEP	Monocytes	Erythroblast	CD4	CD8	Bcell	Nkcell
bHLH_Average_160	1.96411800955	0.00567088635677	0.0492316622348	0.207783146369	0.0938889576451	2.79557836593	0.762017701861	0.321790641622	0.0688848308916	0.0149775074696
bHLH_M5980_1.01	1.70827997278	0.235966845943	0.0977450366206	0.461245742496	0.156794226756	0.029518428252	0.461245742496	0.33705671789	0.235966845943	0.056350879622
bHLH_M0177_1.01	0.68399019643	0.00559965766795	0.532432592309	0.137667021206	0.402658811704	0.137667021206	1.50901690932	0.0506181253399	0.532432592309	0.0865384082516
bHLH_Average_145	0.336183897847	0.336183897847	0.730590861642	0.20207823307	0.0484374145266	0.0484374145266	0.0484374145266	0.20207823307	2.01345154965	0.0484374145266
bHLH_Average_140	0.0256337119932	0.124331047172	0.124331047172	1.2426457558	0.515540557507	0.348452813399	-0.0	0.218658654577	1.90878980135	0.218658654577
bHLH_M0210_1.01	0.0421340723162	0.305956859628	0.470658163577	0.470658163577	0.305956859628	0.470658163577	0.000405129475961	0.923729426521	0.923729426521	0.0145035293691
bHLH_M6165_1.01	1.53194279479	0.45781579695	0.280069010835	0.362096784155	0.0177148402983	0.0745910875258	0.00238052132308	0.567641121302	0.45781579695	0.567641121302
bHLH_M6031_1.01	0.107961151447	0.024951418215	0.431051285632	0.000468558096526	0.0559610651071	6.726008581	0.0559610651071	1.0401544704	0.185763477054	0.00910120594421
bHLH_M0187_1.01	0.68504731511	0.00312366647361	0.0632475397228	0.00662363705123	4.44777928989	0.346607736827	1.56201434027	0.0233679860977	0.346607736827	0.0233679860977
bHLH_M2787_1.01	0.940086952371	0.153039698967	0.501146620053	0.501146620053	0.216353550862	1.1215618724	0.0231522438694	0.0407018265032	0.389614876582	0.0407018265032
bHLH_Average_139	0.216353550862	0.216353550862	0.216353550862	0.153039698967	0.389614876582	0.153039698967	0.103732387444	0.940086952371	0.0231522438694	1.32054521054
bHLH_Average_115	0.0373294970952	0.129240528517	0.319628557509	0.243420151683	1.07771165495	0.243420151683	0.00141783693576	0.243420151683	0.0893018502139	3.20509543153
bHLH_Average_117	0.121594015097	0.0124163709303	0.0249299689084	0.353977788335	1.12711438169	1.3419956358	0.258596174928	0.181561974564	0.468596052543	0.181561974564
bHLH_M5969_1.01	0.133200069978	0.240317420811	0.000189253710181	0.0650693408934	0.0270622976791	0.997569268053	4.09090244417	0.595601700824	0.0650693408934	0.487904649137
bHLH_M6087_1.01	0.83054278945	0.622625267688	0.0266748592838	0.622625267688	0.113730573579	0.305198632497	0.194573526758	0.194573526758	0.194573526758	0.113730573579
bHLH_Average_143	0.000604761647813	0.0162972399097	0.418781570563	5.49974485413e-05	0.000197180335403	0.119649015873	0.000197180335403	0.00162122852863	38.5089875249	0.0162972399097
bHLH_T-box_M5447_1.01	0.333725295058	1.36711673318e-09	5.45737985871e-11	0.0191135854287	0.00084372255992	0.0191135854287	0.00156958049477	0.00279625584197	4.35787456697e-05	76.4953852394
bHLH_T-box_M5448_1.01	0.12099935718	5.78454248015e-05	0.0547337696496	0.00125178480114	0.605834923987	0.00283668068043	0.00283668068043	1.03941865158	0.0547337696496	17.3480373092
bHLH_T-box_M5449_1.01	0.041458417049	0.041458417049	0.00402282501099	0.1363515206	0.0146763525068	0.041458417049	0.327420418933	0.041458417049	0.1363515206	14.7428102544
bZIP_M3883_1.01	0.00444378568233	0.0509401803901	0.118833655636	0.0797310655734	7.25173854212	0.00444378568233	0.118833655636	0.513505343411	0.0307650278808	1.2966186789
bZIP_M3882_1.01	1.40247134979	0.0831450128976	0.0547337696496	0.0203537297709	3.12677671746	0.390004421947	0.390004421947	0.12099935718	0.00018091459543	0.605834923987
bZIP_Average_149	0.0140488066156	0.322105007909	0.0140488066156	0.000188173054535	7.33960929716	0.000188173054535	3.58396509692	3.383646966e-05	8.2332058645e-05	7.33960929716
bZIP_Average_67	5.1710801663e-06	0.00271629836235	35.9536981068	1.1595162186e-06	17.605534596	1.1595162186e-06	0.00123248598726	0.00123248598726	1.1595162186e-06	3.56300441871e-09
bZIP_Average_146	0.0020200664378	0.0942828146635	0.0660341490577	0.000311266572865	31.1054166456	1.00618285034e-07	0.00553317919868	2.01293383483e-08	0.130847220589	15.651287251
bZIP_Average_117	0.0659879728852	0.132685925579	0.116489624058	2.10972714882e-05	21.086554582	3.08846102123e-05	0.0407748315521	2.10972714882e-05	0.00861309084937	9.73173815764
