# maelstrom - GimmeMotifs version 0.10.0b4
# method: rf with motif score
# motif table: mm10.most_variable.out/motif.score.txt.gz
# activity values: feature importances from fitted Random Forest model
	Bcell	CD4	CD8	CMP	Erythroblast	GMP	MEP	MPP	Monocytes	Nkcell
C2H2_ZF_M6241_1.01	0.00176959830358	0.00241832584727	0.00137493697007	0.00122311402559	0.00144350628133	0.00149421554401	0.000756569716753	0.000912156423909	0.00142638403912	0.00130127536465
C2H2_ZF_M4510_1.01	0.00197153064858	0.00292059707817	0.00198764331822	0.00145387185973	0.00306792422442	0.00133144220573	0.00107515659045	0.00117567292942	0.00136817933958	0.00150670277019
C2H2_ZF_Average_179	0.00179912864304	0.00187503600777	0.00128668949235	0.00216836598651	0.00168276892853	0.00128973496499	0.00124457739101	0.00169333462107	0.00167081231635	0.00129960915386
C2H2_ZF_M6239_1.01	0.00173278433209	0.00158534675909	0.00157587789897	0.00181565373279	0.00138045586062	0.00183502395321	0.00102830423802	0.0012463982985	0.00135599113276	0.00125592552141
C2H2_ZF_M6020_1.01	0.00144105600259	0.0018124937547	0.00131158645935	0.00134695930191	0.00261272731895	0.00177540953707	0.000906247202367	0.00106571623376	0.00116643769425	0.00132761073405
C2H2_ZF_M6155_1.01	0.00164884142857	0.0016416491097	0.00178139917519	0.00205710993776	0.00171759046335	0.00164462115011	0.00115032093179	0.00154629472333	0.00131286307846	0.00108580926387
C2H2_ZF_M6140_1.01	0.00209564521351	0.00157124769093	0.00197469126069	0.0015107550488	0.00130689946289	0.00160568340436	0.000765977822287	0.00120163774407	0.00102117064232	0.00108934049118
C2H2_ZF_Average_222	0.00128349232483	0.00237220467127	0.00156490287549	0.00200517438001	0.00249813134352	0.000941525202445	0.000924487464562	0.00114219982999	0.00171364547781	0.00109689623654
C2H2_ZF_Average_172	0.00140828603955	0.00118067199434	0.00172307676183	0.00133340095275	0.00215513291206	0.00140416794748	0.00160054852644	0.00123608923639	0.00171376663405	0.00119105817045
C2H2_ZF_M6357_1.01	0.00170337477152	0.00162842467545	0.00182197664723	0.00183803000484	0.00158015268618	0.00151678625238	0.00140779103798	0.00123508533523	0.00153919154332	0.00193178798379
C2H2_ZF_M0369_1.01	0.000930366470245	0.00146174996582	0.00105072596408	0.000765088235867	0.000664216024091	0.00110658267576	0.000992652720344	0.00113299259519	0.000645887709424	0.00072270532909
C2H2_ZF_M6378_1.01	0.00209674305874	0.00207420283616	0.00177980464084	0.00196983623468	0.00141706183925	0.00203617933031	0.00111334021918	0.00115933665231	0.00156873024976	0.0019442564173
C2H2_ZF_Average_206	0.00143659298547	0.0023321281968	0.00423615811117	0.001389578741	0.00342873159396	0.00142831590676	0.00225455051692	0.0018500687292	0.001923559129	0.00110925189559
C2H2_ZF_Average_166	0.00146014096632	0.00117907659614	0.00161612106551	0.00109314056254	0.00242059723365	0.000946887570304	0.00107622881833	0.00124746034172	0.00127058489745	0.00126960252658
C2H2_ZF_M6359_1.01	0.00204105166933	0.00187357109016	0.00232364388564	0.00106212320672	0.00189196301582	0.00179806464172	0.00164285634678	0.00135268026705	0.00149747024821	0.00161042593366
C2H2_ZF_M0366_1.01	0.00107175452462	0.00186906463113	0.00159997369423	0.00117201614202	0.00131729612224	0.0015787523213	0.00117441341025	0.00109624189166	0.00113714863824	0.00169173583155
C2H2_ZF_M0397_1.01	0.00155507351963	0.00193210528757	0.00145178278455	0.00132510461205	0.00101375439853	0.0012634601743	0.000825444230064	0.00131174264005	0.00105068750009	0.00146888183219
C2H2_ZF_Average_200	0.00163565472037	0.00348776494638	0.00267228376434	0.00219363739137	0.00274464282134	0.00191300339713	0.000908972387745	0.00136180986798	0.00139799773705	0.00114014120571
C2H2_ZF_Average_124	0.00213845751266	0.00243725151106	0.00175485033054	0.00192912479102	0.00197385853447	0.00191114133292	0.00113077261868	0.00140321016214	0.00175303796599	0.000974859768844
C2H2_ZF_Average_217	0.00206145452696	0.00254552382918	0.00182922331072	0.00131060965404	0.00148233464714	0.0016071844082	0.00148162300013	0.00130687914426	0.00192262827202	0.00128083137802
C2H2_ZF_M1842_1.01	0.00178747131978	0.0018221753595	0.00125352519902	0.00144701918111	0.00196447118383	0.00236224724113	0.000839844973954	0.00141280468288	0.0011182828785	0.00144974015501
C2H2_ZF_Average_194	0.0015143464118	0.00144875345018	0.00156371949904	0.00155803987958	0.00109792388353	0.00104819672247	0.00125234754603	0.00151408423311	0.00143219127209	0.00100816431332
C2H2_ZF_M5776_1.01	0.00146796184614	0.00159205020616	0.00196924895425	0.00194359524137	0.00167138468943	0.00155293184522	0.00162765347953	0.00142398112461	0.0019440610051	0.00131525293509
C2H2_ZF_Average_209	0.00149754591235	0.00234529719057	0.00266555914653	0.00174599592056	0.00176242340506	0.00151180287134	0.00135189037915	0.00132631819944	0.00142930270357	0.00119485558254
C2H2_ZF_M3979_1.01	0.00126845678526	0.00224473103315	0.00217936339456	0.00139984473403	0.00191808695227	0.00173841415626	0.0010993766552	0.00112532407771	0.00153571868622	0.00158626106466
C2H2_ZF_Average_83	0.00187082975955	0.00170840044399	0.00189983574878	0.00121720732355	0.00192037962915	0.00176109960405	0.00153810266384	0.00111404081061	0.00155734736326	0.00163333606157
C2H2_ZF_M4502_1.01	0.00129503272372	0.00157869492894	0.00186975178364	0.00170374619331	0.00191200824476	0.00116234850913	0.00129047022755	0.00142395290866	0.00179715592487	0.00218918120323
C2H2_ZF_Average_190	0.00136416426425	0.00231929086499	0.00163115418204	0.00153998113614	0.0018517180168	0.00187930672085	0.00156767435071	0.00103883657932	0.00132619517563	0.0015584296849
C2H2_ZF_M4475_1.01	0.00246253244086	0.00143439029213	0.00211316670545	0.00167158398128	0.00126553849517	0.00142207650866	0.0016835358445	0.00160874940123	0.00220044229885	0.00198324258276
C2H2_ZF_Average_154	0.00157738937501	0.00155419267778	0.00140643117144	0.00236615978415	0.00278941658525	0.00156989046328	0.00132439996373	0.00143015936075	0.00165014203021	0.00172837631727
C2H2_ZF_M4537_1.01	0.00153496667275	0.00220017442895	0.00164594928043	0.00208259931129	0.00141167356465	0.00192145728879	0.00156598105403	0.00171488576249	0.00153777377057	0.00214847626537
C2H2_ZF_Average_188	0.000851917606686	0.000922480310009	0.00103108412113	0.00483288457396	0.000973682106503	0.00316125529356	0.000722670401483	0.023981470708	0.000867862531262	0.00102808113847
C2H2_ZF_Average_82	0.00160078613718	0.00204628228093	0.00168938435659	0.00171302305072	0.00176066256347	0.00153840295875	0.00164337979528	0.00327489378425	0.00184244810981	0.00151214819216
C2H2_ZF_Average_77	0.00119414783814	0.00111645406198	0.00158327232019	0.00161843248154	0.00258301068756	0.00124929559651	0.0010603446581	0.009856618397	0.00191212587031	0.0013583219705
C2H2_ZF_M5792_1.01	0.00148221678974	0.00222594439445	0.00161489827396	0.00170553473029	0.00166298321581	0.00143752803062	0.00155695080206	0.0012100689018	0.00160666425461	0.00146435452571
C2H2_ZF_M5569_1.01	0.00162107808386	0.0020091396886	0.0013969290735	0.00153467326539	0.001180990119	0.00163243650687	0.00119249159994	0.00157272682925	0.00203994492131	0.00142555137792
C2H2_ZF_M5122_1.01	0.00182891328703	0.00173333343806	0.00114442145965	0.00175555785719	0.00122465099311	0.00133342507418	0.00127114723625	0.00144143206743	0.00137799542096	0.00303182771463
C2H2_ZF_M5795_1.01	0.00199544944	0.00164274854028	0.00165426448327	0.00188352146907	0.00104862133376	0.00133644788617	0.00118921453912	0.0013775763662	0.00176303992459	0.00144088443652
C2H2_ZF_M2193_1.01	0.00157886920171	0.00191926590837	0.00152653808843	0.00182580595799	0.00296385927582	0.0015542663765	0.00100704063287	0.00113221637875	0.00192002905412	0.00130767134888
C2H2_ZF_M6139_1.01	0.0018125351642	0.00192030430599	0.00173714182381	0.00198089462311	0.0017719940152	0.00158612008103	0.0014270104266	0.00159009957181	0.00151762314167	0.00169163521717
C2H2_ZF_M6374_1.01	0.00132634732604	0.00180727379174	0.00129268296037	0.00165899443232	0.00111555943552	0.00153335513154	0.0013092778127	0.00128811232104	0.00151632644753	0.0014060320454
C2H2_ZF_M6376_1.01	0.00192788428471	0.00148644939285	0.00205542262321	0.00123174957277	0.00202901274124	0.00173074319652	0.00129282029518	0.00130864059171	0.00113553722518	0.00180438051774
C2H2_ZF_Average_174	0.00199811486821	0.00223875130436	0.00117069080018	0.00163809567646	0.00132080376374	0.00156025209579	0.00157539725185	0.00128460046211	0.00216305286233	0.001314067325
C2H2_ZF_M6363_1.01	0.00235482322747	0.0014749506396	0.00145165300103	0.00180026384989	0.00142315449294	0.00136334363375	0.00146287882559	0.0021026239452	0.00123926734002	0.00163771491744
C2H2_ZF_M0364_1.01	0.00140516892574	0.00171323625397	0.00181037427583	0.00144206185164	0.000801953737871	0.0012221810889	0.00143599632036	0.00126035690929	0.00134096833793	0.0016765043064
C2H2_ZF_M0409_1.01	0.00133959047094	0.00103318850188	0.00103472214181	0.000980158311564	0.000677597062463	0.000802184022567	0.00085291677685	0.000848172997932	0.000651262494409	0.00071026527294
C2H2_ZF_M0380_1.01	0.00208666912303	0.001587178882	0.00137107377118	0.00114797562415	0.00276587873841	0.00120473018626	0.00167515967254	0.00136885322443	0.00150897222947	0.00140541418743
C2H2_ZF_M0406_1.01	0.000971349126619	0.00124000063332	0.000902862087448	0.000797982408906	0.0045173899622	0.000919216678866	0.000764219887304	0.000729067462363	0.00131670487968	0.000959674167102
C2H2_ZF_M0405_1.01	0.00118243084117	0.00131768554465	0.00230368028661	0.00104101030471	0.00158735607814	0.00122668576396	0.00159619804692	0.00170160373391	0.00168170215793	0.0012729517195
C2H2_ZF_Average_218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C2H2_ZF_M0404_1.01	0.00197789994277	0.00171295159297	0.00238053192414	0.00203438248392	0.00142794198492	0.00147556376024	0.00114041866789	0.00128941654199	0.00187220305748	0.0016298469636
C2H2_ZF_M5955_1.01	0.00119702164993	0.00113868195178	0.000981914027313	0.00187748862651	0.0077096307752	0.00143606883623	0.00122649619016	0.00109208729311	0.00152390651917	0.000914473551719
C2H2_ZF_M0384_1.01	0.00149478254146	0.00160113651138	0.00148051943043	0.00168445779014	0.00109216821118	0.00224106306815	0.00208548752901	0.00132920322768	0.00111694449032	0.00115481595511
C2H2_ZF_M6221_1.01	0.00137507352695	0.00135158098444	0.00203295463662	0.0018019788267	0.00116075201821	0.0016384498622	0.00110526507958	0.00157236718449	0.00175763717943	0.00137720737742
C2H2_ZF_M6016_1.01	0.00150443990369	0.00219776769823	0.00148790825022	0.00185588564035	0.00112369095651	0.00239003708068	0.00130286348597	0.00149987639516	0.003719681905	0.00154564170286
C2H2_ZF_M2812_1.01	0.00115308328295	0.0014959202078	0.00142190264358	0.00106345571937	0.00148565423398	0.00093414548167	0.000570264348762	0.000871733023179	0.000900281948335	0.00172111609705
C2H2_ZF_M0411_1.01	0.00145765789851	0.00145572679737	0.00244902268917	0.00183980532853	0.00211264552465	0.0014065654707	0.00108082888794	0.00116554742609	0.00150750587475	0.00195729073766
C2H2_ZF_M5790_1.01	0.00105287605177	0.00179870897299	0.0023018107188	0.00227904980391	0.00300372218998	0.00160881939437	0.00126604982542	0.00100562482983	0.00157425542301	0.00149684953178
C2H2_ZF_Average_220	0.0018251817264	0.001750200933	0.00110350172615	0.00209459833765	0.00218862214725	0.00198750642228	0.00945177328745	0.00144111133597	0.00101796842263	0.00155872928148
C2H2_ZF_M3098_1.01	0.00135152389112	0.00158628600537	0.00170722401726	0.00183908542976	0.00224197884507	0.00114343381639	0.00105438077843	0.000968892444046	0.00149210616268	0.00135436103119
C2H2_ZF_M5786_1.01	0.00197837907616	0.00120355867827	0.00165426242646	0.00140096091287	0.00166166214038	0.00140531139817	0.00132248391373	0.00146777632467	0.0014567429157	0.00171199905702
C2H2_ZF_Homeodomain_Average_6	0.00102969132524	0.00107298839265	0.00101728612176	0.0113426521718	0.000854122218498	0.00327843919775	0.000720782156952	0.025757340484	0.00104128888998	0.00209751045951
C2H2_ZF_Homeodomain_M2825_1.01	0.0011074359188	0.000949978486959	0.00147895506649	0.00170736903135	0.00117126685999	0.00161747342237	0.000968869636145	0.00405107794663	0.00124459675459	0.000902925661171
CBF_NF-Y_Average_2	0.00167957174454	0.00221275926861	0.0020103955625	0.00116608950678	0.00142762559832	0.00154813706556	0.00121952267184	0.00145712888541	0.00175322602702	0.00124982889667
CENPB_M5139_1.01	0.00210645187342	0.00175128377911	0.00203886115864	0.00182090591069	0.00234394736838	0.00157545821322	0.00154874171619	0.00105984020651	0.00146407730896	0.00139800673156
CSD_M6356_1.01	0.00165914030127	0.00214590028783	0.00214479955116	0.00154819892631	0.00237860782848	0.0018109538954	0.00111863491158	0.00153144282486	0.00131019433816	0.00112546164491
CSL_M6318_1.01	0.00141018088538	0.00237542932064	0.00234023626653	0.00198819861264	0.00139957853811	0.00126334978156	0.00190001629766	0.000982288078829	0.00140215541936	0.00181286069227
CUT_Homeodomain_Average_10	0.00148309556337	0.00162100886085	0.00193483135041	0.0017578075699	0.00250748853456	0.00173750514232	0.00126285344769	0.00175895717858	0.00176019102113	0.00158497246147
CUT_Homeodomain_Average_6	0.00180976346132	0.00127744924179	0.00165860363144	0.00129874897872	0.00174472564893	0.00126524893192	0.0012052900915	0.00137329028017	0.0013136765418	0.00146080535504
CUT_Homeodomain_Average_5	0.00102488815688	0.00224482835232	0.00135624510514	0.00160707328222	0.00213764100536	0.00147322128126	0.00109951423016	0.00134078877594	0.00126915122866	0.00135157903614
CUT_Homeodomain_M5151_1.01	0.00124910249982	0.00256912041634	0.00142547915393	0.00217525969374	0.00104728586725	0.00121579759002	0.00139128793352	0.000951429409172	0.00169119195901	0.00157305735419
CUT_Homeodomain_Average_9	0.00126586917644	0.00117612618322	0.00152252526096	0.00148591880176	0.00168524251123	0.00151683311561	0.000980157980759	0.00118008223623	0.00148316979822	0.0010623860775
CUT_Homeodomain_M2889_1.01	0.00164935461918	0.00167533357382	0.00125251640906	0.0013326154092	0.00142624947394	0.00211852325603	0.00144926810055	0.00141313971949	0.00171585854906	0.00145471816853
CUT_Homeodomain_M2892_1.01	0.00163608128234	0.00242767118084	0.00188383872008	0.00123984429055	0.0013448144743	0.00143876855149	0.00147059178855	0.00127258153137	0.00134913383846	0.00180914962251
CxC_M0529_1.01	0.00184532219203	0.00146966842191	0.00136724644694	0.00194423579956	0.00105024740226	0.00105987545055	0.00158730574247	0.00136548026735	0.00171037357809	0.00117737770099
CxxC_Average_4	0.000211749314003	5.58742531827e-05	9.35683867897e-05	0.000120216585533	8.86688985663e-05	6.32081949031e-05	9.6553223421e-05	8.42743388652e-05	7.22797708686e-05	0.000103516282608
CxxC_Average_2	0.000438798434701	0.000372343743065	0.000185332074529	0.00027523663326	0.00022964591377	0.000315440823769	0.000136651169914	0.000108771100399	0.00043746775937	0.000199897004699
CxxC_Average_3	0.000172408414569	0.000122448950747	0.000144732846164	4.68833358191e-05	7.05386301942e-05	0.000130708492543	2.75622238641e-05	5.39764537551e-05	3.70546816805e-05	0.000125277008814
CxxC_M6004_1.01	0.00143377324777	0.00145853727319	0.0014586334934	0.00150656681906	0.00127258207105	0.00146685283516	0.000963255328347	0.00136240083459	0.00152890110744	0.00111935622641
CxxC_M0548_1.01	0.00143048454106	0.00188165730379	0.00192377892387	0.00138927950482	0.00443936771683	0.00182010101808	0.000675509840126	0.00124500563729	0.00172951330704	0.00093811890062
CxxC_M0547_1.01	0.00170697090409	0.00114553783274	0.00177526092452	0.00122252374363	0.00148041563269	0.00132814980994	0.00090900729779	0.00100837693629	0.00113788141431	0.00136087363178
DM_Average_5	0.00111433220663	0.00136195081312	0.000839143403002	0.00164991956673	0.00319551502945	0.000940011572098	0.00125670666301	0.0012998367265	0.000992108675897	0.0016497480171
DM_M0564_1.01	0.00142377516422	0.00125045958088	0.00125033573537	0.00163856346841	0.00212156490549	0.00132563075456	0.0013798070834	0.0011306723523	0.00162049080945	0.00115302317391
DM_Average_4	1.08929233069e-05	1.07366050616e-05	0.0	1.06697646514e-05	0.0	2.10033320571e-05	3.89196428358e-05	0.0	5.4211025742e-06	0.0
DM_Average_1	0.000983761440544	0.00096011883478	0.000790581555713	0.00136276788796	0.00177142836487	0.00118986092464	0.00100231785461	0.000879475316383	0.000763377991246	0.000722194974203
DP_E2F_M6334_1.01	0.00177603612756	0.00168090590963	0.00187267232789	0.00176432783793	0.00175655510795	0.00157556927034	0.000997758874348	0.00130383931992	0.00164600807991	0.00152838855057
E2F_Average_32	0.00169657308827	0.0016180014953	0.00163755798292	0.00182348793591	0.00178916486509	0.0020449173843	0.0010201362551	0.001335168395	0.00161696518862	0.00170699280347
E2F_Average_24	0.00168980654312	0.00214013423519	0.00298991937723	0.00102359165739	0.00132513933793	0.00171559554877	0.00133308632981	0.00118534868231	0.00168429011557	0.00143704089362
E2F_Average_31	0.00143680871258	0.00173224660193	0.00158320631765	0.00125584892224	0.00368292789313	0.00105304337889	0.00113987992057	0.00104079120184	0.00176075472066	0.00168462122569
E2F_Average_28	0.00117477114924	0.00141029010363	0.00133116634873	0.00134933547325	0.00165629906317	0.0018139317038	0.000865988256054	0.000993495904684	0.00129828216361	0.00163268453636
E2F_Average_33	0.000870916545743	0.00101473973738	0.00129267573134	0.0010925978061	0.00208903967351	0.000525894582764	0.000704556687397	0.000822138263186	0.00113514865064	0.00100591501402
E2F_Average_27	0.00135061282477	0.00153893206266	0.00134020130335	0.00136837014669	0.00698470832292	0.0014175040871	0.00115887921796	0.0013658368879	0.00152690811702	0.00107224468239
EIN3_Average_2	0.00111288707905	0.000796315131664	0.000870245180641	0.00100356065358	0.000888116186944	0.00124209864719	0.000792725074548	0.00081844869598	0.00119189028909	0.000879670982901
EIN3_Average_1	0.00238008886115	0.00186317712854	0.00119136155557	0.00139975801552	0.00219383774968	0.00157604071592	0.001389066008	0.00125569438744	0.0014627886072	0.00117371616925
Ets_Average_110	0.000663478579937	0.00119700238496	0.000721591956341	0.00425201505961	0.00202465000883	0.000553012110485	0.00757934052718	0.000908088035786	0.00122253411692	0.000660418018522
Ets_Average_70	0.00119674145665	0.00388755474104	0.000949161065728	0.00150563042884	0.00171969320814	0.000895479606237	0.00384846753167	0.000639659569432	0.000966939965216	0.00113635342802
Ets_M1778_1.01	0.00131209439301	0.00106273285363	0.0011887693242	0.00341998874932	0.00118624987568	0.000872565820949	0.0060475864807	0.00131449727972	0.00416935461873	0.00138820519781
Ets_Average_109	0.00103953269845	0.00657699715938	0.00144732983565	0.00473320225148	0.00377162730874	0.00102166966695	0.013108873624	0.00248249931599	0.00213092075321	0.00140894164284
Ets_M6042_1.01	0.00158861521955	0.00302704927859	0.00141875988402	0.00177873563929	0.00178983058706	0.00197231525075	0.00172836969219	0.00118837102783	0.00257106717031	0.00222644166609
Ets_M6024_1.01	0.00241317808835	0.00431043717823	0.00264166903988	0.00282460563994	0.0018151654157	0.00257919845297	0.00473686573734	0.00152175359073	0.00266184354531	0.00174328747184
Ets_Average_72	0.00197164589556	0.00289106123153	0.00155384558967	0.00300207188551	0.00156560175364	0.00128277352231	0.00109773467441	0.00187988749759	0.00172306662923	0.00164625172038
Ets_Average_100	0.00732452094305	0.00110143414044	0.00104594412892	0.00450183300619	0.00349121323369	0.0054111207	0.00921216882452	0.00365125439715	0.0146993897174	0.00185801824901
Ets_M5244_1.01	0.00220436829609	0.00172830752657	0.00170044552813	0.00277065267752	0.00258459670404	0.00177115540319	0.00488086049847	0.00095214095192	0.00442037663133	0.00173930816772
Ets_M5201_1.01	0.00170252255554	0.00199380592743	0.00167385129429	0.00187497957335	0.00219797273375	0.00210925901683	0.00148539804581	0.000783005602795	0.0024349015653	0.00133607206265
Ets_Average_93	0.000142719187082	5.46962548467e-05	0.000237514269807	0.000243292026602	0.000167531888598	0.000166844575036	0.000335692811127	0.000147538864762	4.52456806971e-05	0.000248321684193
Ets_Average_39	0.00148098281624	0.00390523504694	0.00147714541274	0.00241944162761	0.00183075752558	0.0017850766958	0.00237037983992	0.00137813039634	0.0015007855517	0.00163082434383
Ets_Average_53	0.00310687171804	0.00143197301432	0.00144805023482	0.001281599932	0.0011808849024	0.00112607044863	0.00157379208296	0.00118994454451	0.00175112635621	0.00190692576557
Ets_Average_12	0.0013571013594	0.00143072234136	0.00200973157987	0.00139404458176	0.00346520418523	0.00172210002501	0.00137784656103	0.00126066655279	0.00127100403402	0.00106806383134
Ets_Average_34	0.00174590212437	0.00174142780608	0.00213781851268	0.00165822549693	0.00162126975849	0.00113147763692	0.00146421842719	0.00160271607688	0.00163150925203	0.00126475292656
Forkhead_Average_66	0.00191100430634	0.00279824366463	0.00157524540003	0.00164592070036	0.00164091427302	0.00154651966522	0.00145997012823	0.00130117359244	0.00146481245773	0.00178100758875
Forkhead_M5254_1.01	0.00156498530786	0.00213514321252	0.00155262658086	0.00169267582379	0.00157416707403	0.00134878374405	0.00140823938287	0.00111891173869	0.00287930186431	0.00125716738694
Forkhead_M0644_1.01	0.00128275967704	0.00141400732915	0.00185442519289	0.00107814414136	0.0014183633423	0.00149751630044	0.000920109339897	0.0012650468856	0.00135675836782	0.00129583171882
Forkhead_M6063_1.01	0.00249424117364	0.00183304428845	0.0019467562796	0.00163445177338	0.00240549247933	0.00120259569531	0.00130332616824	0.00121221414495	0.00167278707716	0.00129641228069
Forkhead_Average_104	0.00162612728797	0.00174518869748	0.00134594715265	0.00163768444784	0.00105223848091	0.00109721027489	0.00131646480435	0.00131755982946	0.00156801641476	0.00180313857196
Forkhead_Average_98	0.00112843749712	0.00111958787028	0.0011912851779	0.00181624816629	0.00113566504847	0.00120374784475	0.00139192906335	0.00088532057031	0.00142083289314	0.000797898965843
Forkhead_Average_101	0.00140108323087	0.00129672202244	0.000972950700239	0.00119165160235	0.000799331617532	0.00138546857114	0.0010107779879	0.000854232479577	0.00102395086018	0.00105822480475
Forkhead_Average_103	0.00123453871401	0.0017983242006	0.00252168746735	0.00133150436257	0.00160881232677	0.00155389092452	0.00126063313615	0.00132092401236	0.00287034309582	0.0010565434701
Forkhead_Average_14	0.00145576460264	0.00157567674091	0.00199602572276	0.0014975757057	0.00181845406331	0.00150319413923	0.0010682245296	0.00122498965617	0.00174714916635	0.000898534228106
Forkhead_M6055_1.01	0.00121523156388	0.00169124039771	0.00169122936941	0.00196209194332	0.00169068375457	0.00132283677892	0.00126635863181	0.00111110363715	0.00192308323984	0.00150276073867
Forkhead_Average_105	0.00192817625933	0.00145125661015	0.00125598134438	0.00143725290035	0.0016044802769	0.00109872482898	0.00110856034297	0.0012618647866	0.00153216528487	0.00107064133904
Forkhead_M3127_1.01	0.00165457722295	0.00145001067097	0.00110273243881	0.00178551066955	0.00149073871194	0.00135399191202	0.00143953811933	0.00134168024591	0.00175120222589	0.00119432969644
Forkhead_M6068_1.01	0.00153121738942	0.00120545395103	0.00155038741457	0.0015303348307	0.00150714424271	0.00129427586542	0.00142084733272	0.00181127204162	0.00184245285806	0.00126843732038
Forkhead_Average_20	0.00149153608171	0.00142250332557	0.00224632388892	0.0014032633976	0.00279168847693	0.00168617287255	0.00104997380651	0.0014021227143	0.00131381809201	0.00126153153599
Forkhead_M5271_1.01	0.00137125824369	0.00222451078454	0.00191701185544	0.00127041743062	0.00137989507494	0.00151132254234	0.00144384486228	0.00128599318396	0.00136849401099	0.00177055518382
Forkhead_Average_74	0.000574001474471	0.00057205712336	0.000536507295433	0.000449927680099	0.000705492707932	0.000561927581965	0.000503529255859	0.000304351145893	0.000393238583357	0.000502235699469
Forkhead_Average_1	0.00189651678888	0.00158369748994	0.00155176644348	0.00159536343197	0.00277524161111	0.00114055355501	0.000952430425508	0.00133529320524	0.00146899585822	0.00123271832095
Forkhead_M2151_1.01	0.0012796872683	0.00185159490935	0.00212721525645	0.00178782909842	0.00212977054431	0.00174111030253	0.00125038631537	0.00167674376519	0.00154508755167	0.00134759005729
Forkhead_M6059_1.01	0.00166212195205	0.00233651193816	0.00103227562394	0.00132717782685	0.0016007538408	0.00154151278155	0.000902739230024	0.00122015946912	0.00149743840126	0.00157626797972
Forkhead_M1734_1.01	0.00130548155197	0.00124773468164	0.00164665426767	0.001424168206	0.000844432134231	0.00119071219386	0.00140778908071	0.00102288998486	0.00147457943291	0.00133379950156
Forkhead_M1735_1.01	0.0013999501956	0.00125115973665	0.00171043024302	0.00122427902825	0.00354532649793	0.00127913207988	0.00115443246662	0.00137416670332	0.00121855348359	0.00122055187068
Forkhead_Average_75	0.00150256359503	0.00131017896816	0.00212324764721	0.00156182318159	0.00148760322222	0.00136069863637	0.00143483324537	0.00152861696939	0.00198426035931	0.001199051187
GATA_Average_32	0.00184126778853	0.00108004243172	0.00223594015726	0.00570913905399	0.00126715147847	0.0015299648075	0.0531856650529	0.00144024833459	0.0029428139493	0.000845145466792
GATA_M3183_1.01	0.00154848630353	0.00178101757522	0.00191131660723	0.00250858695546	0.00152806533761	0.00188619111598	0.00205873992014	0.0018058076418	0.00150378918737	0.00118963415244
GATA_M3198_1.01	0.00144352118817	0.00273601521636	0.00227301651797	0.0018252944838	0.00161925063159	0.00138745729726	0.00742775025077	0.00159125119557	0.00350858356421	0.00134390988467
GATA_M4535_1.01	0.00155391357424	0.00312775636638	0.00158544690254	0.00177004137122	0.00132160048397	0.0017344471966	0.00521245793666	0.00110960556043	0.0020276729925	0.00142379530788
GATA_Average_33	9.35717191274e-05	4.39859996457e-05	9.58176117736e-05	6.28511533767e-05	0.000149035106243	0.000149833917732	0.0	3.18105021372e-05	0.000125009400915	0.000112790469131
GATA_Average_30	0.00143777032788	0.000581756671906	0.00198237522172	0.00597830719191	0.000855908182542	0.000717559529763	0.0341213070696	0.00128390868676	0.0017589831209	0.00114345564315
GCM_Average_9	0.00142524576318	0.00176326433913	0.00181638462705	0.00178190738379	0.0011350236701	0.00117568419793	0.00102669466436	0.00151611687292	0.00140090805056	0.00143904445134
GCM_Average_8	0.00151356281439	0.00164956236051	0.00117255457807	0.00162666797808	0.00121550837818	0.00117582161981	0.00105459517116	0.00095209814316	0.0016797666096	0.00138540804086
GCM_M5304_1.01	0.00164213116578	0.00182213160549	0.00179239907384	0.0020872116832	0.00154475922927	0.00142474828323	0.00130856082972	0.00171439080902	0.00176786257648	0.00126380378836
Grainyhead_Average_6	0.00162909773448	0.00150616212035	0.00162363984873	0.0016080642519	0.00208449952747	0.00130531875344	0.00240790467785	0.00177868639012	0.00153668200844	0.00149999330055
Grainyhead_M6333_1.01	0.00149138312943	0.00173610382855	0.00168910611101	0.00211524991908	0.0018620243296	0.00139774796082	0.0019466363484	0.00170713286184	0.00130007315268	0.00162759939502
Grainyhead_M2949_1.01	0.00122190410972	0.00167521667436	0.00180357067813	0.001545801103	0.00152086339748	0.00160721355942	0.00108163428879	0.00105913432553	0.00163685407202	0.000926066210225
Grainyhead_Average_4	0.00128229857195	0.00143181669219	0.00171746966958	0.00127903390746	0.000964676382463	0.00176182378146	0.00118185776088	0.00170026216102	0.00140268639887	0.00162124831153
Grainyhead_M5316_1.01	0.00168797552157	0.00151449389665	0.00156267952472	0.00161677816922	0.00151651950253	0.00220612933628	0.00156985313621	0.00177261784787	0.00157993909032	0.00101612814233
Grainyhead_M6348_1.01	0.000565169654881	0.000988737568513	0.000644775208801	0.00073220534128	0.000785256252867	0.000635535335268	0.00112344673854	0.000659463079204	0.000778588676717	0.000867110026682
Homeodomain_M2900_1.01	0.00135377829766	0.000661424525435	0.00127995084787	0.0011233346	0.00123872788767	0.000920522407816	0.000898304823974	0.000745450291261	0.00114984044851	0.00105287709895
Homeodomain_M1766_1.01	0.00168656977818	0.00149356787271	0.00409183970971	0.00174927318154	0.0012398672276	0.0019814260981	0.00199716674944	0.00134759165532	0.00102174964442	0.00111395986095
