# maelstrom - GimmeMotifs version 0.10.0b4
# method: lightning with motif score
# motif table: hg19.most_variable.out/motif.score.txt.gz
# activity values: coefficients from fitted model
	Bcell	CD4	CD8	CLP	CMP	Ery	GMP	HSC	LMPP	MEP	MPP	Mono	Nkcell
bHLH_Average_160	2.06731878959e-05	4.54850694118e-05	9.28955864732e-05	4.78152471773e-05	-6.5105011378e-05	4.06781007929e-06	2.25082702312e-05	4.25947605171e-05	-5.98269452431e-05	5.41871956536e-05	-0.000108844736869	-1.78227568842e-05	-7.86276770648e-05
bHLH_M5980_1.01	-0.00069847885944	0.00044748058588	0.00192134921736	0.0011798485388	-0.00115116291663	0.00187597345562	-0.0016696110639	0.000105717138546	0.000825768727136	-0.00112926384895	-0.00140299641683	0.000335522858333	-0.000640147415919
bHLH_M0177_1.01	0.00124071238661	-0.00149889947996	0.00171434006607	0.00247452747982	-3.80717573972e-05	0.000431771657985	-0.00217294270592	-0.00560940274531	-0.00528585504473	-0.000252320992832	0.00402724221943	0.00257923006714	0.00238966884908
bHLH_Average_145	-0.00649377517524	-0.0276680771268	-0.00149964370776	0.0131806175982	-3.77835551037e-05	0.0118050753129	0.0198588420784	0.000558949163292	0.0125755668882	-0.00363216449416	-0.00448101580275	-0.00651654557669	-0.00765004560242
bHLH_Average_140	-0.0022814917217	-0.0110109062634	-0.00076928503803	0.00941139041733	0.000394176998962	0.00336636630517	0.00535085570772	-0.00103517896025	0.00384009565135	0.00150924508218	-0.00198133066849	-0.00283687019601	-0.00395706731479
bHLH_M0210_1.01	-0.00491029619964	-0.0123195221468	0.00422359051219	0.00803079507553	-0.000125079172398	-0.00718038088096	0.00122100106334	-0.000701696940497	0.0188992717831	0.00271058420053	-0.0120337548844	-0.00393283142982	0.00611831901978
bHLH_M6165_1.01	-0.00116287547278	-0.0104673116501	0.00888979360251	0.00344565201581	0.00380800527038	-0.00396536777128	-0.00643731254233	-0.00951590565224	-0.0004351352558	-0.00653657120316	0.00593803828943	-0.00188365686633	0.0183226472359
bHLH_M6031_1.01	0.000448971900415	0.00150146094146	0.000198869353352	-0.00024107212987	-0.000301148320075	0.00068043737032	7.54878264608e-06	-0.000136994734881	0.000990759378855	8.2271766089e-05	-0.00130784907003	-0.00178790949928	-0.000135345738998
bHLH_M0187_1.01	0.00660421470979	0.00721794583527	0.00567040249661	-0.00712013093117	-0.000755508595654	-0.00173689171516	-0.0074678313485	0.00368261013348	-0.0110309386053	-0.00569022569877	0.00531646975293	0.000687617621308	0.00462226634512
bHLH_M2787_1.01	-7.34506842945e-05	0.00147840848908	-0.000702399475753	0.00059272613885	-0.000200010111047	0.00019909583577	-0.00106685315373	-0.00165449711435	-0.000779434985363	-0.000594687184374	0.000995478136242	0.000828665990516	0.000976958118448
bHLH_Average_139	-0.000885803085037	-0.00279580423628	0.00123669858781	0.00377486166651	0.00374629666474	0.000976151133939	-0.000885582734141	-0.000988373225785	0.00238883095425	-0.00223445647655	-0.00532649990835	-0.0010362198898	0.00202990054869
bHLH_Average_115	0.000499432231764	-0.000223820644252	0.00158701217822	0.00108124372576	0.00159443214348	-0.000326103310735	-0.00217058800629	-0.000989762376857	0.000477497328794	-0.00181570593868	-0.00211029784545	0.0012904790445	0.00110618146975
bHLH_Average_117	0.0074778233088	-0.00469503681795	0.0068103888727	-0.0081186460885	0.00961777403228	-0.00181694525345	-0.00325150084367	0.00206944778311	-0.00801430266634	-0.00875730715267	0.00424883640075	0.00194086561992	0.00248860280502
bHLH_M5969_1.01	0.000520930661896	-0.00063354140968	0.00379202292662	-0.00450318344477	-0.00408586496512	0.0027371657507	0.00305368093335	-0.00191520283311	-0.000590217167699	-0.000409053995167	0.00241106829911	-0.00036064811265	-1.71566434881e-05
bHLH_M6087_1.01	-0.0118368248793	-0.00216469338634	-0.00513723765316	0.00601347232897	0.00259991247862	-0.000532136067526	5.67489850322e-06	0.000193070344143	0.0173650081248	0.00944377280835	-0.00049450994233	-0.00608171656013	-0.00937379249462
bHLH_Average_143	0.0310179788963	-0.0321782812957	-0.0518008368405	0.224445911899	-0.00186358984706	0.00888838128691	-0.0307010979331	-0.0379597110032	-0.0417605830608	-0.020454163939	-0.0177715582027	-0.00211460672444	-0.0277478432353
bHLH_T-box_M5447_1.01	0.00569649247657	-0.00800290057547	0.0231609733328	-0.0123348002848	-0.00665965751293	-0.0019569754383	-0.0138304188129	-0.00912833430002	-0.00705758579255	-0.00249122722927	-0.0138922956637	-0.00526261926506	0.0517593490655
bHLH_T-box_M5448_1.01	-0.000798368355388	-0.000753579799101	-0.00182010359233	-0.00183130268017	0.000711704962809	0.00115520965701	-0.000820266700752	0.00228531430321	0.00312160907957	-0.000502359142422	-0.00220538635865	-0.000567418625194	0.00202494725141
bHLH_T-box_M5449_1.01	-0.006958525767	-0.00999750460479	-0.0058233031422	-0.00231249002836	-0.00522891195219	-0.00465948470979	0.00712087479524	-0.00746902094429	0.0151916885162	0.000745145951381	-0.0015774749175	-0.00843364017304	0.0294026469763
bZIP_M3883_1.01	-0.00504854865254	0.00391170342894	0.00307608012846	0.00149390664771	-0.000735358508223	-0.0028407163381	0.00366991938802	-0.0053338978179	-0.0023091538803	-0.00139099121872	0.00120280429098	0.0024648822169	0.00183937031477
bZIP_M3882_1.01	-0.00238247167693	0.00623764919126	-0.00152210706364	0.00445373361795	-0.00429439475019	-0.00129181744452	0.00181113092253	-0.00471895350006	-0.00372151884234	0.00238898152758	-0.00413978315057	0.00362162071743	0.0035579304515
bZIP_Average_149	-0.01923859423	0.00842239236739	0.00321052617906	-0.023893129116	-0.0050401013366	-0.0219415089594	0.0136679319401	0.0106197006406	0.00701112622756	-0.0229129804061	0.010374535133	0.0583175316883	-0.0185974301278
bZIP_Average_67	-0.0270061394901	0.0154027043812	-0.00591225952399	-0.0164498681831	0.0409877816454	0.0128511546015	0.0757458989401	-0.0346150962615	-0.0256853153826	-0.0475510289413	-0.0151027595889	0.0635035728287	-0.0361686450253
bZIP_Average_146	-0.00187320572275	-0.00430993891015	-0.00318558720026	-0.00874277888952	0.00353532231174	0.000871158622073	0.00128344422221	-0.00555287821253	-0.000103376516348	-0.00868761520134	0.00382330361782	0.0201158802677	0.00282627161131
bZIP_Average_117	-0.00212984233718	-0.00370532210347	0.00211836899921	-0.00661905107618	0.00120347147415	0.000652987418569	-0.000268223095041	-0.00253321906646	0.000740930688051	-0.00382125419996	0.00169079742924	0.0125869662871	8.33895819336e-05
bZIP_M4371_1.01	7.30418732885e-05	-0.00151987548145	0.00608046158656	-0.00131513468126	-0.00139555065926	-0.000976060337825	0.00130160875814	0.00472534298433	0.000667730136084	-0.00441883585279	-0.0122571357279	0.00915939925212	-0.000124991850082
bZIP_M6050_1.01	-0.000352934224921	-0.00196965086723	0.00171467036762	0.000571075074843	0.00191690874182	-0.000773215560162	-0.00341990700035	0.000371635135711	-0.00296994164552	-0.000880111802601	0.00163555025593	0.00548634091233	-0.00133041938748
bZIP_Average_154	-0.000271415714254	0.00142557901746	0.000518895174025	-0.00130484567913	-9.38293473483e-05	-0.000422885108072	-0.000990805414799	0.00118302485109	-0.00110153104752	-0.000587871539452	5.67856250512e-06	0.00132096520023	0.000319041045279
bZIP_M6149_1.01	-0.00373487822645	0.0107706366725	-0.0067275362981	-0.00241032835655	-0.00518674712753	-0.00362760251819	0.0029299533455	0.000476482362294	0.00395128974268	0.0033642398196	-0.00521221974595	0.00386082733593	0.00154588299431
bZIP_Average_148	-0.0189629161288	-0.000179092894594	-0.000825831209622	-0.0126451294919	0.00804800370055	0.00739577775263	-0.00258932422003	0.01159156698	-0.00290287570553	-0.00913417051508	0.0255842636613	0.0118270725609	-0.0172073444898
bZIP_Average_145	-0.00143882570653	-0.00151870675846	-0.00273737648356	-0.00328808651241	0.00414252819924	-0.00171414684528	0.00298097622266	0.0038181340155	-0.00195915895298	-0.00183943265138	0.00230882048926	0.00244941944721	-0.00120414446327
bZIP_M0309_1.01	-0.000105758093285	-0.000417678989986	1.31482386835e-05	-0.000516866369753	0.000420921629107	-0.000423541912868	-4.22296499605e-05	0.000544458578822	-6.68114104204e-05	-0.000236275209041	-0.000114192243051	0.000610195954395	0.000334629477357
bZIP_Average_153	-0.0233799218441	-0.0573096415096	-0.0366430470012	-0.0196025904029	0.108225975272	-0.0465412510253	0.116787906172	-0.0294205170417	-0.00398896194954	-0.062316529377	-0.077814063713	0.163615812152	-0.0316131697313
bZIP_M2910_1.01	-0.0110350822671	-0.00839416756187	-0.00773697330684	0.00348801880552	0.0151333751514	0.000409605544191	0.00534982602105	0.000840313280189	-0.00340629800129	-0.00042785304521	-0.0202010938737	0.0207464627091	0.00523386654448
bZIP_Average_141	0.000817788511935	-0.000869058390502	-0.000346858917613	-3.11700298231e-05	0.0013662560292	-0.000948961043298	0.000815953748501	0.000275923392249	-0.000689737669209	-0.000894057659935	-0.00147287013703	0.00131313884424	0.000663653321291
bZIP_M6006_1.01	-0.000474308961951	-0.00165356812231	-0.000429969465732	-0.000373574156236	0.00120846819682	-6.76589987601e-05	8.55069751243e-05	0.0010097061463	-0.0018454328168	0.000807673974002	-0.00135757012867	0.00234919875618	0.000741528602028
bZIP_Average_143	0.00145215602013	-0.0040263779781	0.00892404357926	-0.00448095143208	-0.0013846337294	-0.00282259716406	-0.000134557532175	-0.00336996340573	-0.00375522600033	-0.00827492485014	0.0117711963512	0.00280978493646	0.00329205120498
bZIP_Average_142	-0.000774865364953	0.00705366991736	0.0163427395424	-0.0124663985301	-0.00365914729042	-0.00755424206603	-0.0100815868046	-0.00175595250361	-0.00415920904507	-0.00490345778608	-0.00424427778446	0.0135358694071	0.0126668583084
bZIP_M0300_1.01	0.00251617019294	0.0139185382017	0.0048485718679	-0.00416703365389	-0.00594768116611	-0.00236575210069	-0.00390855029439	0.00335167265253	-0.00343702800119	-0.00126506730043	0.00247126326211	-0.000498652305685	-0.00551645135481
bZIP_Average_150	0.00542363353961	0.0112268064754	0.00697845670341	-0.00310386520421	0.00514457266687	-0.002090987108	-0.0225755205333	0.00885207570807	-0.00659722799282	-0.0047546047029	-0.00390705835533	0.00624903547781	-0.000845316674634
bZIP_M5866_1.01	0.00108199048379	0.00269705206474	0.00320706447196	-0.00203581630402	0.00326043882984	-0.00064536203757	-0.00244353432564	0.00296158225734	0.000847935958082	0.00328895188672	-0.00956823202627	-0.00188308242605	-0.000768988832939
bZIP_Average_134	9.61332459318e-05	0.000156342752029	-0.000249049437811	-0.000319314403837	0.000148086824088	-0.00015193007985	-0.000193618678635	0.000360466283813	0.000117320630393	-5.08721564233e-05	-0.000181110287819	1.05715078681e-05	0.000256973800253
bZIP_M0304_1.01	-0.000282292658345	0.000383764288251	0.00553797144579	-0.0085974887944	0.00183136019259	-0.00181695840045	0.00273405952838	0.0148601066432	-0.00209879609572	-0.00698466602156	-0.00431129162456	0.00962043239928	-0.0108762009025
bZIP_Average_147	-0.000144968507675	0.000171861844657	0.000114035205852	-0.000112143651365	-7.85445960943e-05	0.000126530727961	-8.9277749796e-06	0.000188077529855	-3.56097424363e-05	-0.000129730232484	-0.000123660595112	0.000187364374129	-0.000154284582309
bZIP_M0305_1.01	-0.00377320646798	0.00081045120492	-0.000301760522475	-0.00119408568963	-0.00123950514779	-0.0004420521012	-0.00124117725163	0.00307373498444	-0.00352741772352	-0.000989793682723	0.00476875706267	0.0058730286993	-0.00181697336438
bZIP_M0287_1.01	-0.00257545078438	0.0119319343155	0.00864570309985	-0.00794281002635	0.00856416919289	0.00126661581576	-0.00727473969972	0.00099035191608	-0.0130683281198	-0.011138233549	-0.00340989754246	0.0147047736511	-0.000694088269364
bZIP_Average_152	0.000669078400673	0.00128677480521	-0.00362340777525	0.00239025533215	0.00014538460355	0.000184928141526	-0.00162220705801	-0.000998331693108	-0.00260948552658	-0.00121967123428	0.00246549073643	0.000674694165894	0.0022564971018
bZIP_Average_151	-0.000560969519435	0.00641220440762	0.00343052675746	-0.00279394338606	0.000317178266811	-0.00248331271742	0.00166593342806	-0.001263302321	0.000467566415071	0.00339691778278	-0.00914739632021	0.00347653857197	-0.00291794136564
bZIP_M2901_1.01	-0.00300632117268	0.00432816714279	0.00297766710694	-0.0010742630752	-0.00119333892946	-0.00184521053675	-0.000173414774801	-0.00180955742282	-0.00183092508209	0.00203648297771	0.00146584014308	-0.000909292982478	0.00103416660576
bZIP_M6329_1.01	-0.00100464991843	-0.00251143888246	0.0029851185113	0.000319601165291	0.00293995597638	-0.00186458906911	0.000217780584978	0.000621079932199	-0.00413978483678	-0.000737998956723	0.00155204604807	-0.000838214948362	0.00246109439364
bZIP_M5973_1.01	-0.00953619252319	-0.00408151215402	-0.00640993309913	-0.00635474267584	0.001332353586	0.00887600375066	0.0122523358665	-0.000559373599496	0.00994692630199	-0.000217602190292	0.00499300989865	-0.000906804809773	-0.00933446835208
bZIP_Average_17	0.000628803518069	-0.0105339228545	-0.00807862477758	0.000219901142582	-0.00161689764312	-0.000726899052437	0.00630451928111	0.00470442613652	0.00313705230444	-0.000109008313632	0.00436939963722	-0.0024727504005	0.00417400102182
C2H2_ZF_M4354_1.01	-0.0032556884539	-0.00071169823334	-0.00107154339965	0.0032905628428	-0.00249461565947	0.00341945983605	-8.25293770728e-06	0.00182406481737	-0.00180970447814	-0.000917631515242	0.0022221880053	-0.000257751166967	-0.000229389657096
C2H2_ZF_M5841_1.01	-0.00545241578905	0.00327217355764	0.0027123082966	3.44823358958e-05	-0.00103325774958	0.000684987670296	0.00201253916861	-0.00052578995965	0.00172459737628	-0.00312622360966	0.00837194693435	-0.00446995544562	-0.0042053927861
C2H2_ZF_Average_96	0.00540915428464	-0.00026175604506	-0.00334418342595	-0.003312590142	-0.00489220885666	-0.00115261156341	0.0040774211194	0.00487664553262	-0.00190353204473	-0.000194698354317	7.35386276146e-05	-0.00607824186428	0.00670306273215
C2H2_ZF_M4323_1.01	0.0968713460609	-0.0301373924606	-0.0408566947324	-0.0113257494556	-0.00491600058148	-0.0172965197351	0.137001405582	-0.0351563754329	-0.0370880161772	-0.0235932828293	-0.0247501069899	0.00948544986447	-0.0182380631133
C2H2_ZF_Average_187	0.00836835073051	0.00703346091072	0.00120419665462	-0.0122721842716	-0.00341991506985	-0.000380079913904	0.00553797780048	-0.00369164743226	0.00459316223522	-0.0061330106431	-0.0160138755272	0.0110210119256	0.00415255260074
C2H2_ZF_M0407_1.01	0.0141919734477	0.0172128946666	0.0185669486728	0.00233988308491	-0.00118630516008	-0.00382529411534	-0.00965985523549	-0.0103301149039	0.00685796106703	-0.00738775073537	-0.0213978962837	0.00045620651777	-0.00583865102295
C2H2_ZF_M5334_1.01	0.00305350325466	-0.000813106078713	-0.000333431969585	-0.000147568300651	-0.00023010175544	0.00108183921088	-0.000511978155093	-0.00384284268009	0.00263813151131	-0.00119708826254	-0.00463535002236	0.0032304354798	0.00170755776783
C2H2_ZF_M5333_1.01	-0.00268464174386	0.000444293287013	-0.00264685286187	0.000130977331358	-0.00113621760797	-0.000103230080178	0.000273032876853	-0.000881221940684	0.00210510406213	-0.000782711334872	8.12812371401e-05	0.00307457855956	0.00212560821539
C2H2_ZF_M5778_1.01	0.00605644301407	-0.0142105687563	0.011708507498	-0.00281931549568	-0.00347224836454	-0.00016480288604	-0.00578332168204	0.00404767464985	0.00305809821774	0.00461148944086	0.00799319667172	-0.00604389287503	-0.00498125943258
C2H2_ZF_M5799_1.01	0.00369453940789	0.0142178022684	0.0108189353106	-0.00197946405566	-0.00122527877383	-0.00144758620624	-0.0125012537826	-0.00460566193402	0.00240285802647	0.00319733443368	-0.0149180868237	0.00848855272638	-0.00614269059744
C2H2_ZF_M6360_1.01	0.000162636885455	-0.00398266069662	-0.00111655654463	0.0010422930462	-3.40436592433e-06	0.00188411511837	0.00557992724481	-0.00226631141056	0.0041376483836	-0.00532074610784	0.00453652465674	-0.00044661006067	-0.00420685614892
C2H2_ZF_M5793_1.01	0.00220919682607	-0.00608822832204	0.00874410238163	-0.00183841772805	-0.00333197463267	0.00404962378097	0.00601492658431	-0.00414719812342	0.00116356937489	-0.00227633115725	0.0018110825079	-0.00122803065963	-0.00508232083271
C2H2_ZF_M5794_1.01	-0.000160350998953	-0.00138092355397	0.00614292252355	-0.00359113664643	-0.00045278029358	0.00361352967357	0.00282032852957	-0.0031001698479	-0.00209981595034	0.00182614818129	-0.000800630350175	0.00068679947454	-0.00350392074118
C2H2_ZF_M5930_1.01	-0.000530358596	-0.00370696572062	-0.000166086827542	0.000176265414349	0.000146758074641	-0.000708779137279	0.00147350726724	0.000624765115055	0.000466129283776	0.000308801896373	0.000937912484135	-0.000163926992454	0.00114197773832
C2H2_ZF_Average_167	-0.00597736833974	0.00912304759118	-0.0103914808187	-0.00310615964858	-0.00426011954933	0.0133407619947	0.00170606470221	0.00650286842372	-0.00533455289011	0.00206698443246	-0.0128432439007	0.00684615360637	0.00232704439663
C2H2_ZF_Average_137	-0.015137159133	-0.00582855755383	-0.00828730147636	-0.00832133652691	0.00179780362663	0.0149524847082	-0.0113791507766	0.00239771745212	-0.00109796438237	0.00351228604793	0.00207888428928	0.00993284143514	0.0153794522898
C2H2_ZF_M0392_1.01	-0.00153648735426	-0.0104262165081	-3.42020776238e-05	0.00501152857709	2.27405704307e-06	0.00490865110873	0.0118590243346	-0.00586966425391	-0.000811541248929	0.00128506877418	0.000888546936963	0.00370053084727	-0.00897751319309
C2H2_ZF_M5791_1.01	-0.0017558342836	-0.00865912688007	-0.00222603570184	-0.000864719192854	0.00160114704233	-0.000658073292778	0.0067587002034	0.00256255838415	0.00606536625777	-0.00454994034592	-0.00106545503204	0.00555658167358	-0.00276516883212
C2H2_ZF_Average_191	-0.00320037480737	0.000767275538125	-0.00223259974839	-0.001508274353	0.000533885476	0.00311734967989	0.0030432418772	0.00373983853593	-0.000295826231091	0.000549962558507	-0.0019254507134	-0.00144962274469	-0.00113940506772
C2H2_ZF_Average_177	0.000688126297985	-0.000580699029974	0.00340127236998	-0.000998893660865	-0.00217893218468	5.63194775485e-05	-0.00116757500529	0.00133954121611	-0.000610602779795	0.00196791793746	0.0027125362986	-0.00160750380018	-0.00302150713691
C2H2_ZF_M0393_1.01	-0.00221921634352	0.000593497787062	-1.69212754242e-05	-0.00026726542738	-0.00228167321283	-0.000947402690262	0.00101706034543	0.00192782347499	0.00419147328869	-0.000472705713336	-0.00236762103667	-0.00269305151735	0.0035360023206
C2H2_ZF_M5798_1.01	0.00162495593919	-0.00365195206421	0.00739961019549	-0.00107159246179	-0.00685289527861	-0.000735101862196	-0.00316404767321	-0.0050823619323	0.00576929708205	0.00143380249578	0.00174308293578	-0.00914339860893	0.0117306012329
C2H2_ZF_M5789_1.01	-0.00437753725744	-0.00172301579557	-0.00897657475084	0.0014231921898	0.00149671994962	-0.0046695083692	0.00743085699827	0.00391085881441	0.00496925350235	0.00731234351945	-0.00402382215189	0.000184756170543	-0.0029575228195
C2H2_ZF_Average_185	-0.0101664752638	-0.0161273340088	-0.0112872057673	-0.00296844759862	-0.0035816249662	0.00233170444899	0.016225757596	0.0138921701882	-0.00209172057695	0.00419979239131	0.0222250105812	0.00367553163003	-0.0163271586541
C2H2_ZF_Average_181	-0.0195678852752	-0.0061303676181	8.69394448905e-05	0.0118568145199	-0.0169538413391	0.0131317437685	0.0108883122011	0.0233660091502	-0.00767805485468	-0.0131650748916	0.0208626707044	0.00827814944524	-0.0249754152555
C2H2_ZF_M6093_1.01	0.00688160452215	0.00240138317652	0.0106580242633	0.00260738279724	-0.00673176993162	0.00723141866184	0.00112721625649	-0.0133288251669	7.44815651722e-05	0.00250830572597	-0.00913259053075	0.00442127628844	-0.00871790762785
