	HSC	MPP	LMPP	CMP	GMP	MEP	Mono	CD4	CD8	Nkcell	Bcell	CLP	Ery
C2H2_ZF_M0366_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
C2H2_ZF_M0397_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	1.10546847318	-0.0	-0.0	-0.0	-0.0	-0.0	0.902848565805
C2H2_ZF_Average_200	0.218149627078	5.09840505485	1.39694110768	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	1.09350009412
C2H2_ZF_Average_124	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0759617599796	-0.0	-0.0	-0.0	-0.0
C2H2_ZF_Average_217	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
C2H2_ZF_M1842_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.08272058409	-0.0	0.340772369429	0.52282846944	0.516056134603	0.0787053449598	-0.0
C2H2_ZF_Average_194	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.955607125147	-0.0	-0.0	-0.0
C2H2_ZF_M5776_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
C2H2_ZF_Average_209	-0.0	-0.0	-0.0	-0.0	0.212930201698	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
C2H2_ZF_M3979_1.01	-0.0	0.0392485610329	-0.0	-0.0	0.644990380617	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
C2H2_ZF_Average_83	-0.0	-0.0	-0.0	0.151689345614	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.480096369381	0.135627215524
C2H2_ZF_M4502_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	0.228695655626	-0.0	-0.0	-0.0	1.38640325943	1.15566768955	-0.0	0.240155321971
C2H2_ZF_Average_190	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	1.88948289691	-0.0	-0.0	-0.0
C2H2_ZF_M4475_1.01	-0.0	0.358228001042	-0.0	-0.0	0.122840030423	-0.0	-0.0	-0.0	0.966931456381	1.05011794892	-0.0	-0.0	-0.0
C2H2_ZF_Average_154	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.532979402699	-0.0	-0.0	1.17255537114	-0.0	-0.0	0.324611996682
C2H2_ZF_M4537_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.724534764856	-0.0	-0.0	-0.0	0.991418655582	-0.0	2.78998999785
C2H2_ZF_Average_188	-0.0	-0.0	7.01245838174	-0.0	-0.0	-0.0	-0.0	0.354709072357	-0.0	-0.0	4.92761531587	0.920281925595	-0.0
C2H2_ZF_Average_82	-0.0	-0.0	1.43861595369	-0.0	-0.0	-0.0	0.312305077738	1.50226125169	-0.0	-0.0	1.05170494905	0.0190980710455	-0.0
C2H2_ZF_Average_77	-0.0	-0.0	5.7066777483	-0.0	1.90700134087	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	3.81903924547	-0.0
C2H2_ZF_M5792_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	2.05553592785	-0.0	-0.0	-0.0	-0.0
C2H2_ZF_M5569_1.01	-0.0	-0.0	-0.0	-0.0	1.53415241479	-0.0	-0.0	-0.0	2.49869050475	0.64079731386	-0.0	-0.0	-0.0
C2H2_ZF_M5122_1.01	-0.0	-0.0	-0.0	-0.0	2.62902058709	0.12592589704	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
C2H2_ZF_M5795_1.01	0.420933044051	-0.0	-0.0	-0.0	-0.0	1.66900703978	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
C2H2_ZF_M2193_1.01	-0.0	0.343284784488	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	2.44958226733	-0.0
C2H2_ZF_M6139_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	1.7621883787	-0.0
C2H2_ZF_M6374_1.01	-0.0	-0.0	-0.0	1.03038758332	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
C2H2_ZF_M6376_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
C2H2_ZF_Average_174	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
C2H2_ZF_M6363_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	2.0391481303	-0.0	-0.0
C2H2_ZF_M0364_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.104167336756	-0.0	-0.0	-0.0	-0.0	-0.0
C2H2_ZF_M0409_1.01	-0.0	-0.0	1.16998054485	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
C2H2_ZF_M0380_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
C2H2_ZF_M0406_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
C2H2_ZF_M0405_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.636090248142	-0.0	-0.0	-0.0	-0.0	-0.0
C2H2_ZF_Average_218	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
C2H2_ZF_M0404_1.01	-0.0	-0.0	-0.0	-0.0	1.13147797452	-0.0	-0.0	-0.0	-0.0	-0.0	1.67806948962	-0.0	-0.0
C2H2_ZF_M5955_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
C2H2_ZF_M0384_1.01	-0.0	-0.0	-0.0	0.719943716621	-0.0	3.6169319536	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
C2H2_ZF_M6221_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0419056693433	-0.0	-0.0
C2H2_ZF_M6016_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.579101771011	1.63094090916	-0.0	1.98636239227	1.27115359852	-0.0	-0.0
C2H2_ZF_M2812_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
C2H2_ZF_M0411_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
C2H2_ZF_M5790_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.62994982005	-0.0	0.241439922785	0.0561807633557	-0.0	-0.0	-0.0
C2H2_ZF_Average_220	-0.0	-0.0	-0.0	6.84510048672	-0.0	5.61864513481	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
C2H2_ZF_M3098_1.01	-0.0	-0.0	-0.0	2.3531580813	-0.0	0.0706146154705	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
C2H2_ZF_M5786_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.409488538191	-0.0	-0.0
C2H2_ZF_Homeodomain_Average_6	-0.0	-0.0	9.67086770854	-0.0	-0.0	-0.0	-0.0	4.67967772774	4.60494911421	-0.0	6.22180582017	1.74479062702	-0.0
C2H2_ZF_Homeodomain_M2825_1.01	-0.0	-0.0	0.0986063506819	-0.0	0.711057950467	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
CBF_NF-Y_Average_2	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0211485858719	-0.0	-0.0	-0.0	-0.0
CENPB_M5139_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.808141146848	-0.0	-0.0	-0.0	-0.0
CSD_M6356_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
CSL_M6318_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.553796099374	-0.0
CUT_Homeodomain_Average_10	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
CUT_Homeodomain_Average_6	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	1.84444240259	-0.0	-0.0	-0.0	-0.0	0.204417487477
CUT_Homeodomain_Average_5	-0.0	-0.0	-0.0	1.42041299049	-0.0	-0.0	-0.0	0.0599470331476	-0.0	-0.0	-0.0	-0.0	-0.0
CUT_Homeodomain_M5151_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	4.62681538992	0.901595207443	-0.0	-0.0	-0.0	-0.0
CUT_Homeodomain_Average_9	0.933063174734	0.244093407709	-0.0	-0.0	-0.0	-0.0	-0.0	0.747749500451	-0.0	-0.0	-0.0	-0.0	-0.0
CUT_Homeodomain_M2889_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0284234439835	-0.0	-0.0
CUT_Homeodomain_M2892_1.01	-0.0	-0.0	1.46197020116	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
CxC_M0529_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
CxxC_Average_4	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
CxxC_Average_2	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.242363094082	0.251942230434	1.55467538426	-0.0	-0.0	-0.0	-0.0
CxxC_Average_3	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.385784641733	-0.0	-0.0	-0.0	-0.0
CxxC_M6004_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.996533795921	-0.0	-0.0	-0.0	-0.0	-0.0
CxxC_M0548_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.203830097771	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
CxxC_M0547_1.01	-0.0	-0.0	1.22579739137	-0.0	-0.0	-0.0	-0.0	-0.0	2.26226435384	-0.0	-0.0	-0.0	-0.0
DM_Average_5	-0.0	-0.0	-0.0	-0.0	0.589423066739	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
DM_M0564_1.01	6.49275016957	1.69094682502	0.325196819241	-0.0	-0.0	0.638705105171	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
DM_Average_4	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
DM_Average_1	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
DP_E2F_M6334_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
E2F_Average_32	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
E2F_Average_24	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
E2F_Average_31	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0137383311728	-0.0
E2F_Average_28	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.335047562532
E2F_Average_33	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
E2F_Average_27	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	1.22364413575	-0.0	-0.0	-0.0	1.03604252707
EIN3_Average_2	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
EIN3_Average_1	-0.0	0.351154629899	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.653568500411	-0.0
Ets_Average_110	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.944114093065	-0.0	-0.0	-0.0	-0.0	-0.0
Ets_Average_70	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	1.49390018676	-0.0	-0.0	-0.0	-0.0	-0.0
Ets_M1778_1.01	-0.0	-0.0	2.99116953943	-0.0	1.62115527443	-0.0	2.65392444097	-0.0	-0.0	-0.0	-0.0	0.573391214044	-0.0
Ets_Average_109	1.01528147037	-0.0	0.131638682764	-0.0	-0.0	-0.0	-0.0	5.84282786906	5.25053863695	3.17674535137	-0.0	0.321809711353	-0.0
Ets_M6042_1.01	-0.0	-0.0	1.42589402479	-0.0	-0.0	-0.0	-0.0	1.02227673938	-0.0	-0.0	-0.0	-0.0	-0.0
Ets_M6024_1.01	1.71005245485	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.571514117937	-0.0	-0.0	-0.0	1.18878762974	-0.0
Ets_Average_72	0.532170950332	-0.0	0.46624535417	-0.0	0.588886526464	-0.0	-0.0	1.24931372496	-0.0	-0.0	-0.0	0.0891306355171	-0.0
Ets_Average_100	-0.0	3.16053037828	7.05484838576	5.54700520496	6.84679041152	-0.0	5.6408551984	-0.0	-0.0	-0.0	5.47060621864	-0.0	-0.0
Ets_M5244_1.01	1.41528401879	-0.0	2.17585982223	-0.0	3.11819308057	-0.0	0.411065324311	-0.0	-0.0	-0.0	0.578846307627	0.0628200111294	-0.0
Ets_M5201_1.01	-0.0	-0.0	0.676938180766	-0.0	-0.0	-0.0	-0.0	-0.0	2.03865985879	-0.0	-0.0	-0.0	-0.0
Ets_Average_93	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Ets_Average_39	-0.0	0.0170628185071	-0.0	-0.0	-0.0	-0.0	-0.0	2.94606232754	0.933062513504	0.76631135822	-0.0	0.559024230444	-0.0
Ets_Average_53	0.178498295698	-0.0	1.89799780555	-0.0	1.05267872442	0.433679581512	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Ets_Average_12	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	1.50299317063	-0.0
Ets_Average_34	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Forkhead_Average_66	-0.0	-0.0	1.0235018656	-0.0	-0.0	0.228695655626	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Forkhead_M5254_1.01	-0.0	-0.0	0.511543527403	-0.0	-0.0	-0.0	0.198769018428	-0.0	-0.0	-0.0	-0.0	-0.0	0.860068010693
Forkhead_M0644_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0161068495139	-0.0	-0.0	-0.0	0.648267670974	-0.0
Forkhead_M6063_1.01	-0.0	1.30699945915	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Forkhead_Average_104	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Forkhead_Average_98	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	3.41591062448	-0.0	-0.0	-0.0	-0.0	-0.0
Forkhead_Average_101	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Forkhead_Average_103	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	3.84538465806	0.386707621625	3.03154269495	-0.0	-0.0	-0.0
Forkhead_Average_14	-0.0	0.548359942722	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	1.4577809032	-0.0
Forkhead_M6055_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.647423206596	-0.0	-0.0	-0.0
Forkhead_Average_105	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Forkhead_M3127_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Forkhead_M6068_1.01	-0.0	0.0665597236659	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Forkhead_Average_20	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.64560358087	-0.0	-0.0	-0.0	-0.0	-0.0
Forkhead_M5271_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	1.03298628919	-0.0	0.185047051462	-0.0	-0.0	-0.0	-0.0	-0.0
Forkhead_Average_74	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.197362986924	-0.0	-0.0	-0.0	-0.0	-0.0
Forkhead_Average_1	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Forkhead_M2151_1.01	-0.0	-0.0	-0.0	-0.0	0.499568804689	-0.0	-0.0	-0.0	-0.0	0.109421340182	-0.0	-0.0	-0.0
Forkhead_M6059_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Forkhead_M1734_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	1.12235299163	-0.0	-0.0	-0.0	-0.0	-0.0
Forkhead_M1735_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Forkhead_Average_75	-0.0	-0.0	-0.0	-0.0	0.47295858541	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
GATA_Average_32	-0.0	0.557263922114	-0.0	9.35421426925	-0.0	11.0250065114	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	6.8781603893
GATA_M3183_1.01	-0.0	-0.0	-0.0	3.14345487176	-0.0	5.41056197592	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
GATA_M3198_1.01	-0.0	-0.0	-0.0	4.34016689199	-0.0	2.4658540074	-0.0	5.70542033194	-0.0	-0.0	-0.0	-0.0	-0.0
GATA_M4535_1.01	-0.0	-0.0	-0.0	6.64916820534	-0.0	-0.0	-0.0	5.5082789272	-0.0	-0.0	-0.0	-0.0	-0.0
GATA_Average_33	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
GATA_Average_30	-0.0	0.390905920307	-0.0	5.95434737534	-0.0	7.74167669219	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	5.37393173184
GCM_Average_9	-0.0	-0.0	-0.0	0.150957326475	-0.0	-0.0	-0.0	-0.0	1.05529078875	1.95493410726	-0.0	-0.0	-0.0
GCM_Average_8	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
GCM_M5304_1.01	-0.0	-0.0	0.224475830761	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Grainyhead_Average_6	-0.0	-0.0	-0.0	-0.0	-0.0	0.278096834704	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	1.94197366347
Grainyhead_M6333_1.01	-0.0	-0.0	0.055296707724	-0.0	-0.0	1.03056678221	0.545158595176	-0.0	-0.0	-0.0	-0.0	-0.0	1.92316611293
Grainyhead_M2949_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	0.0260227004866	-0.0	-0.0	-0.0	0.023678183317	-0.0	-0.0	1.82908925734
Grainyhead_Average_4	-0.0	0.156297431057	-0.0	-0.0	-0.0	-0.0	0.276974764792	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Grainyhead_M5316_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Grainyhead_M6348_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_M2900_1.01	1.075427523	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_M1766_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_M3061_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_M1729_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_Average_371	-0.0	-0.0	-0.0	1.34044970478	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_Average_43	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_Average_132	0.949539342876	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_Average_385	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_Average_280	-0.0	-0.0	-0.0	2.79105965258	-0.0	6.10789401972	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	1.92107858203
Homeodomain_M2139_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	0.740865078219	-0.0	-0.0	-0.0	-0.0	-0.0	1.0921246903	-0.0
Homeodomain_Average_377	1.47652701971	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_M0858_1.01	3.26170712398	0.177126187789	1.4040580704	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_M5766_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_M3510_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_Average_389	1.1513205903	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_Average_395	-0.0	-0.0	-0.0	-0.0	-0.0	0.0343619152408	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_M5976_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_Average_405	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_Average_378	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_Average_380	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_Average_349	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_Average_359	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_Average_404	-0.0	-0.0	-0.0	-0.0	-0.0	0.195667552413	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_Average_286	-0.0	-0.0	-0.0	3.64922795946	-0.0	4.42611058239	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	1.16176599487
Homeodomain_Average_366	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_Average_318	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_Average_152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_M3446_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_M3472_1.01	0.598618727535	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_M3303_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_Average_261	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.395176966456	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_Average_41	0.518914977041	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_Average_314	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	2.34260977994	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_Average_34	-0.0	0.188045290943	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_M6258_1.01	-0.0	-0.0	-0.0	1.30814504692	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_M3298_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.316705577851	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_M5413_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_Average_332	1.03047367675	-0.0	-0.0	0.371548108069	-0.0	0.198107151677	-0.0	0.745876764385	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_Average_33	-0.0	-0.0	-0.0	1.13052876167	-0.0	0.0232979646272	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
Homeodomain_M6257_1.01	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
