# maelstrom - GimmeMotifs version 0.10.0b4
# method: rf with motif score
# motif table: hg19.most_variable.out/motif.score.txt.gz
# activity values: feature importances from fitted Random Forest model
	Bcell	CD4	CD8	CLP	CMP	Ery	GMP	HSC	LMPP	MEP	MPP	Mono	Nkcell
C2H2_ZF_M0367_1.01	0.00132152743055	0.00188242691157	0.00156988400431	0.00181077824607	0.00176074138805	0.00173677558909	0.00127309549748	0.00185668460574	0.00235568103963	0.00162869195497	0.00226890346953	0.00175605551501	0.000811811871041
C2H2_ZF_M1820_1.01	0.000833078145398	0.000902674801876	0.0013375921855	0.000985034474661	0.000854345257807	0.000810360172411	0.00113730322017	0.00186118962074	0.00118243036097	0.00106130731047	0.00100270015888	0.00113719580046	0.00104726730847
C2H2_ZF_Average_156	0.0019697371391	0.00232639087241	0.00165007573534	0.00151764091257	0.00220575150145	0.000852143381263	0.00160527760236	0.001450407023	0.00208106528038	0.00214501507812	0.00243076742686	0.00122502661145	0.00186450108401
C2H2_ZF_M0376_1.01	0.000840116471114	0.00161027590671	0.000778900338268	0.00111963934881	0.000802461288129	0.000690001101036	0.000895623592327	0.00120884605358	0.000892497648411	0.000900665518778	0.00166014051784	0.000777340890411	0.000964905428602
C2H2_ZF_M6145_1.01	0.00105705772491	0.00136414921277	0.00221762085554	0.00137728098996	0.00132827593909	0.00114383655325	0.00094327470839	0.0014029108875	0.00095327423941	0.00144438395976	0.0022152489585	0.00140678742287	0.00124071334817
C2H2_ZF_M5800_1.01	0.00246027817868	0.00217426737013	0.00210002561575	0.00171213355769	0.0014533699231	0.00137036425521	0.00171072045104	0.00168710918486	0.00102863354915	0.00186595446714	0.00173565363948	0.00155629589209	0.00180310552719
C2H2_ZF_M0401_1.01	0.00111436174046	0.00203972000654	0.00285785535473	0.00140339197562	0.00168955350202	0.000893027319753	0.00167422651138	0.00303652344753	0.00137549110948	0.00144814915007	0.00193733322024	0.00175766413224	0.000998691606534
C2H2_ZF_M0395_1.01	0.00169551057841	0.00161435038564	0.00205003881762	0.00102227143496	0.000728878173948	0.000979711678627	0.00202775547334	0.00134518996065	0.00191972035496	0.00214206537219	0.00196925118998	0.00110032335552	0.00172048817233
C2H2_ZF_Average_122	0.00141547822205	0.00389244718265	0.00167413153335	0.00129574604045	0.00130535832311	0.00155560463487	0.00147314755192	0.00202505432174	0.00105800311551	0.00146531431443	0.0017739643705	0.00184863197761	0.00147066873341
C2H2_ZF_M6372_1.01	0.0016946325293	0.00276340356473	0.00154703974787	0.00135735556919	0.00138938514298	0.00131026545046	0.00105704505736	0.00201540629796	0.0012146308948	0.00156817876774	0.00183042654475	0.00161642998516	0.00125085761458
C2H2_ZF_M6358_1.01	0.00116715967869	0.00232466811311	0.00137722075313	0.00131955567872	0.00224603739018	0.00272158694924	0.00125793179685	0.00168179887913	0.0013687118543	0.00153853967628	0.00145138498103	0.0014992247752	0.00147825392325
C2H2_ZF_Average_221	0.00159983580772	0.00163751968338	0.00113360788552	0.0016396321589	0.00175930162665	0.00378190447941	0.00098970221515	0.00126291816318	0.00131710895932	0.00191791884527	0.00151943055856	0.002247050522	0.00113358096608
C2H2_ZF_M6142_1.01	0.00161291989608	0.00236933877513	0.00223233151058	0.00178258518797	0.00160636640388	0.00182519834786	0.00158946298223	0.001570968604	0.00135720276291	0.00204627071148	0.00199726268545	0.0017747742427	0.00171763189285
C2H2_ZF_M6144_1.01	0.00145241184282	0.001761396246	0.00193562783547	0.00107058914234	0.00154137499889	0.00126400886487	0.000944961909622	0.00128689037233	0.00122256171314	0.00146819856957	0.00100724175388	0.00107600008207	0.00184438677262
C2H2_ZF_Average_180	0.0014571880213	0.00201491007149	0.00197631519373	0.00145681159048	0.0023092002312	0.00222656238233	0.00120506102861	0.0022026297366	0.00131669653716	0.00140011314909	0.00162141667837	0.00143483136713	0.00118642962199
C2H2_ZF_M6019_1.01	0.00099430921795	0.00227034430436	0.00248173851315	0.00151577715888	0.00139461377444	0.000879504767057	0.00137468970596	0.00206778670616	0.0017928195342	0.00158581025676	0.00164028103605	0.00109752826403	0.00208437070986
C2H2_ZF_Average_216	0.00130722589988	0.00165366570571	0.00205434110551	0.0011590982094	0.00124883755147	0.000973743905051	0.00148940893858	0.00205316100549	0.0011462737325	0.000745418042567	0.00162970005946	0.00122223191915	0.0011581566866
C2H2_ZF_M0382_1.01	0.0016613729481	0.00218622553312	0.00196231053053	0.00124607501504	0.00140620133561	0.00156462266643	0.00176220749585	0.00160530880391	0.00206449524911	0.0021677506674	0.00148379383121	0.00144009152711	0.00162856017737
C2H2_ZF_M6302_1.01	0.00112190978555	0.00153474035599	0.00135228769803	0.00151765142274	0.00641869899934	0.00391969856807	0.000901679125821	0.00228272503017	0.00103380063196	0.00132045720449	0.00209227407117	0.00274786826357	0.00141822170254
C2H2_ZF_Average_204	0.00136399174515	0.000937765974371	0.00240653624507	0.00149794967144	0.00138646472471	0.00106068783982	0.00184300629476	0.00203109774759	0.00212728421308	0.00118345283367	0.00294114384325	0.00157942484063	0.00202964457378
C2H2_ZF_M5308_1.01	0.00185167907947	0.00153601809932	0.00329809334522	0.00174671391339	0.00145101774065	0.00134564389839	0.00192629325531	0.0022944744701	0.00206870496256	0.00165973462659	0.00227772003072	0.00148976845192	0.00322600285178
C2H2_ZF_Average_207	0.00127190651036	0.00146667696842	0.00138436329177	0.00137884705234	0.00164013528097	0.00116065396417	0.00147826646297	0.00223458401324	0.00142525704897	0.00126931035051	0.00197362023451	0.00141488523302	0.0017038197399
C2H2_ZF_Average_141	0.00224306468536	0.00200566587479	0.00235766500386	0.00152167702371	0.00178868655533	0.00106365190943	0.00128187813973	0.00208937095036	0.00197777352954	0.00123861727209	0.00209889480788	0.00127343651032	0.00138365801107
C2H2_ZF_Average_123	0.00141789600671	0.00172830568875	0.00176809073177	0.00102296659236	0.00222556642022	0.0013627454489	0.0010301582759	0.001777371956	0.00169550181835	0.00136672140094	0.0016442332775	0.0016156088715	0.00118194114367
C2H2_ZF_Average_205	0.000871783810667	0.00266219223396	0.00132587743722	0.00129609010113	0.00118318326097	0.000659598112105	0.00104616560722	0.00119906749939	0.000773030672638	0.000711545524312	0.00172956578893	0.000862427250277	0.000858326083411
C2H2_ZF_M6240_1.01	0.0010573245353	0.00166122831841	0.00231995774664	0.0012801026944	0.00162501887372	0.00149386362977	0.00165533786341	0.00136811066944	0.00270556789731	0.00189428979688	0.00177064295942	0.00102070222828	0.00167347724413
C2H2_ZF_Average_210	0.000402025635251	0.00206695299017	0.00102918846179	0.000763156854615	0.00053261971846	0.000457738266457	0.000373816973327	0.000684309032638	0.000388490918601	0.000535751882989	0.000267513340425	0.00036864519333	0.0013492629006
C2H2_ZF_Average_219	0.00136754279186	0.00169318098397	0.00120168016175	0.00107527327431	0.00172416983063	0.00114790974349	0.00144713570344	0.00286814203133	0.00132704530186	0.00194240167343	0.00152228790013	0.00155739406451	0.00151970068738
C2H2_ZF_Average_211	0.00110021440789	0.00142621999762	0.00164243415061	0.000895413462782	0.00156961767503	0.00118930864339	0.00152145225697	0.00251905777224	0.00133470743242	0.00125404886984	0.00141750669494	0.00123716021736	0.00141904916537
C2H2_ZF_M6241_1.01	0.00125074741708	0.00209804329305	0.00139928078547	0.00149138861417	0.00193548005376	0.00128325153587	0.00134895314886	0.00208357730141	0.00137536368654	0.00132544544586	0.00174584521691	0.00112280809791	0.000761686894648
C2H2_ZF_M4510_1.01	0.00111269221886	0.00229045230428	0.0016289275517	0.000996666497077	0.00171584465922	0.00157520679322	0.00318506639361	0.0023179239611	0.00117385638275	0.00180493249078	0.00211024676533	0.00156753034069	0.000932912283783
C2H2_ZF_Average_179	0.00167220532347	0.00256311023275	0.0013722574868	0.00140305004407	0.00127621394919	0.000856352352576	0.00203215086035	0.00170014203154	0.00139688016456	0.00191454660976	0.00183666768132	0.00132040361428	0.00167304434584
C2H2_ZF_M6239_1.01	0.00132550023493	0.00175433941474	0.00132215292662	0.00116437657707	0.0021656141642	0.00175048857073	0.00111468678012	0.00183299864978	0.00192839911812	0.00142108408357	0.0015782172193	0.00155789799405	0.00171214835948
C2H2_ZF_M6020_1.01	0.00120835599829	0.00272244336383	0.00116090897961	0.000977601336114	0.00304490146971	0.00136212625211	0.00110820991767	0.00160213625333	0.00152200918137	0.0016110524089	0.00151552800387	0.00133929431998	0.0016713023975
C2H2_ZF_M6155_1.01	0.00134468457752	0.00168949136311	0.00112129184422	0.00140925218042	0.00219606099898	0.00156052370936	0.00165268997877	0.002063739947	0.00134695199348	0.00160552116034	0.00166802325254	0.00137427551445	0.00112529331346
C2H2_ZF_M6140_1.01	0.00171684226831	0.00164675318029	0.00152174786196	0.0010939476966	0.00266676743829	0.00157197732597	0.00136135587812	0.00140647382644	0.00159979473959	0.00117570684798	0.00193933943448	0.00152379464022	0.00138532494787
C2H2_ZF_Average_222	0.00125901265223	0.00236569601541	0.00160765198947	0.00144937402375	0.00144140689521	0.00151118688253	0.00236723081544	0.00151575968909	0.00178977961057	0.00151393946042	0.00188858402316	0.00149733195277	0.00214218893643
C2H2_ZF_Average_172	0.00137532974107	0.00161006655306	0.00152430158763	0.00146182435666	0.00262666226321	0.00128066983925	0.00103856682303	0.00154584101575	0.00216129644938	0.00156475512487	0.00153665150255	0.00139549121613	0.00107530199181
C2H2_ZF_M6357_1.01	0.00119504855798	0.00228452933425	0.0020532515586	0.00156632158918	0.0017796824277	0.00101302386968	0.00152713791571	0.00232604207521	0.00229869898631	0.00142966410487	0.00260500522929	0.00144669893927	0.00197617972276
C2H2_ZF_M0369_1.01	0.00114610817342	0.00128387039079	0.00105096673433	0.00136699631382	0.000669624846612	0.000632899799647	0.00120015182304	0.000908222822677	0.00107061160544	0.00103225064808	0.00116542544092	0.000682416133185	0.00161028218901
C2H2_ZF_M6378_1.01	0.00134480091141	0.000968408328607	0.00237768514195	0.00149074561883	0.00162006930093	0.0014013569185	0.00150981589695	0.00236758317597	0.00195183060439	0.0017658292498	0.00130570830177	0.00190743322792	0.00184348597897
C2H2_ZF_Average_206	0.00111828380677	0.00154255653315	0.00348950262313	0.00158487229268	0.00141561388945	0.00129598819494	0.00181095817756	0.00120804265295	0.00183005238075	0.00109037752962	0.00149674849941	0.00104214035992	0.00291738387458
C2H2_ZF_Average_166	0.000960811589543	0.00113384679988	0.001406086411	0.000855977234242	0.00103238706679	0.00143949211428	0.00103996524253	0.00124291587688	0.00121764608445	0.00156414117094	0.00133065470229	0.00110942508624	0.00140997356229
C2H2_ZF_M6359_1.01	0.00144231876302	0.00141022948371	0.00133756367346	0.00205753979883	0.00146896825052	0.00109081966718	0.00211240095128	0.00175547035454	0.00196145054408	0.00188549778825	0.00175741176232	0.00172298507133	0.00293316906024
C2H2_ZF_M0366_1.01	0.00145012047147	0.0018208276712	0.00132633056235	0.00143578705946	0.00124642210957	0.00113429138007	0.00176884134715	0.00164162802076	0.000945673479836	0.00114850023861	0.00177259489251	0.00107062336394	0.00101455355774
C2H2_ZF_M0397_1.01	0.00133871617697	0.00103271514902	0.00128729493157	0.00126050555738	0.0013278437581	0.00114548198675	0.00145718984275	0.00116994643819	0.00132827701697	0.00131757372673	0.0017737751066	0.00167881885554	0.00185982979385
C2H2_ZF_Average_200	0.00132816344419	0.00172366777755	0.0014144800641	0.00123381025938	0.00196319524942	0.0013081814441	0.00210395751459	0.00269775825495	0.00169365418077	0.00146783250004	0.00356452381776	0.00111428491866	0.00153925663811
C2H2_ZF_Average_124	0.00191113065214	0.00140713148405	0.00228948277913	0.00183561022398	0.00197337196224	0.00142216335952	0.00233722569147	0.00131253814682	0.00215481913331	0.00160253761646	0.00211568714809	0.00142381946611	0.00159852236841
C2H2_ZF_Average_217	0.00133303406783	0.00152113044156	0.00182385330215	0.0014768400738	0.001461762225	0.00168114292598	0.00115655788941	0.00174593184899	0.00146732230715	0.00212884044274	0.00230207213192	0.0011930204109	0.00177207514354
C2H2_ZF_M1842_1.01	0.00123116645385	0.00308038060782	0.00122032586058	0.00174863526178	0.00157987027328	0.00113178993984	0.00157160394563	0.00278171743014	0.00171279587764	0.0011964568097	0.00222323792567	0.00146918024064	0.00157153860906
C2H2_ZF_Average_194	0.00128223271016	0.00142458311064	0.00170218128072	0.00106034103977	0.000792225666663	0.00107484986331	0.00150176109169	0.00139307915839	0.00204242342858	0.000969491681344	0.00123742924953	0.00114139481721	0.00147903505452
C2H2_ZF_M5776_1.01	0.00210668044527	0.00175715096439	0.00201447548435	0.00151991817856	0.00150215276711	0.00139844425144	0.0012726359287	0.00230977097388	0.00145095753756	0.00137118753925	0.0030804926197	0.00147391490718	0.00146309730061
C2H2_ZF_Average_209	0.00168003330376	0.00181640592838	0.002064669838	0.0012567226393	0.00141588334859	0.00125906024836	0.00199978072653	0.00137131136095	0.00193441539806	0.00117113833684	0.00188129443462	0.00121846399375	0.00181522359343
C2H2_ZF_M3979_1.01	0.00232171498651	0.00144456306325	0.00205911552821	0.00141796909512	0.00187512660047	0.0011880578909	0.0015544133075	0.00207024571361	0.00138886811563	0.00172350986334	0.00218093892047	0.00177847871304	0.00178929947175
C2H2_ZF_Average_83	0.00147058368413	0.00263532979505	0.00145223062903	0.00185661956326	0.00194624706436	0.0014357652282	0.00155447655787	0.00242860703069	0.0017620159354	0.00132614763691	0.00128667217759	0.00190023491519	0.00144476297303
C2H2_ZF_M4502_1.01	0.00161647043673	0.00167785028247	0.00169744162993	0.00121283236425	0.0015715178226	0.00145125988456	0.00159346387249	0.00258693437408	0.00172547542011	0.00197593229228	0.0012951353051	0.00131993428998	0.00242056019344
C2H2_ZF_Average_190	0.00176774983379	0.00177086591575	0.00207102035734	0.00131966144122	0.00112509953155	0.00104599259529	0.00159191944319	0.00211175471049	0.00218611917293	0.00187578482976	0.00217335986634	0.00250403278253	0.00232381306048
C2H2_ZF_M4475_1.01	0.0012227140179	0.0021221373203	0.00236590329323	0.00159883804203	0.0019495327272	0.00147186417168	0.0019065123012	0.0012917502891	0.00204816880228	0.00162457299378	0.00228121797459	0.00187133689332	0.00197970214163
C2H2_ZF_Average_154	0.00158136065452	0.00147052299575	0.00133484989728	0.00135874312386	0.0013075118642	0.00180273740228	0.00186358952056	0.0018010543167	0.00146103082087	0.0019161232204	0.00199604259946	0.0018684261159	0.00191113427643
C2H2_ZF_M4537_1.01	0.00149122194614	0.00128698371616	0.00172407705263	0.00101523094622	0.00151021036549	0.00176379334471	0.00166943623447	0.00235651465879	0.00168669829893	0.00176563219512	0.0021396597503	0.00161705912645	0.00249846651233
C2H2_ZF_Average_188	0.00478618432444	0.0013280967794	0.00109534352499	0.0010850755868	0.00367829684616	0.000662048259972	0.00129509713477	0.000819993243821	0.00906842375306	0.000700337358203	0.0023249777565	0.002833489267	0.00101040257678
C2H2_ZF_Average_82	0.00139952968929	0.00330663077865	0.00191745605976	0.00123727880817	0.00160203860414	0.00139561997777	0.0019620621935	0.00135296760246	0.00233294279586	0.00201246253958	0.00184518371543	0.00185274311676	0.00145764463976
C2H2_ZF_Average_77	0.00110616181997	0.00143765392111	0.00149141611653	0.00457525820882	0.00105350167044	0.00108253445052	0.00255125025664	0.00179732124002	0.00507519377363	0.00165833854456	0.00208299615745	0.0018448503891	0.00131301833839
C2H2_ZF_M5792_1.01	0.00102357489071	0.00178340856245	0.00169235808035	0.00201823832952	0.001386732001	0.00187127555247	0.00164016567058	0.00198112386853	0.00221480872262	0.00208048010149	0.00187119525249	0.00132156958	0.00207466647879
C2H2_ZF_M5569_1.01	0.00123086476402	0.00176183453075	0.00291442064035	0.00129370648505	0.00205497392976	0.00102778254165	0.00194614106129	0.00233717819237	0.00239203945405	0.00151073493597	0.00161495427201	0.00124510176001	0.00174976998024
C2H2_ZF_M5122_1.01	0.00149439439281	0.00169253050542	0.00172465782412	0.00138302685268	0.00105116735473	0.00125487934119	0.00189671378189	0.00172057155917	0.00172044585398	0.0017246436031	0.0023837503484	0.00192734642534	0.00136400119798
C2H2_ZF_M5795_1.01	0.00117331227281	0.00105067398079	0.00193560983664	0.00160076195263	0.00151182350041	0.00228423919431	0.00132874045756	0.00164386240632	0.00164502173797	0.00205860620167	0.00191665982611	0.00117968705637	0.00163341858339
C2H2_ZF_M2193_1.01	0.00157733238653	0.00205200809122	0.00138870013557	0.00335229043317	0.0014774853769	0.00150924162692	0.00163731748809	0.00308379895583	0.00217900863819	0.00159062157637	0.00283982585958	0.00137975545875	0.00143860944302
C2H2_ZF_M6139_1.01	0.00136713686281	0.00244870146791	0.00253177535072	0.00229046865695	0.00189891151704	0.00186697686862	0.00230760156475	0.00247329011754	0.00125727200845	0.00091671252072	0.00201634737156	0.00126705459234	0.002657823979
C2H2_ZF_M6374_1.01	0.00135238322927	0.0011357598277	0.00139528251515	0.00078502580272	0.00192644319787	0.00132374897109	0.00135914893405	0.00103427663527	0.00163281128361	0.00124348146052	0.00155629551291	0.00120764705488	0.001836511355
C2H2_ZF_M6376_1.01	0.00188851840287	0.00131090162777	0.00211794343853	0.00148819056775	0.00164520306079	0.0043530200741	0.00116645336598	0.00159634546596	0.0017691542157	0.00197506931681	0.00191383439259	0.00167886568037	0.00135452811088
C2H2_ZF_Average_174	0.00213066962721	0.00168271285275	0.00139446304442	0.00156831569979	0.00134226782318	0.00321928493691	0.00174496346273	0.00140946620233	0.00111466878972	0.00155912575935	0.00119787129537	0.00107293213477	0.00135296905844
C2H2_ZF_M6363_1.01	0.00568720080604	0.00192068948868	0.00147465457447	0.00150597759785	0.0010337623937	0.00137051836358	0.0018237033273	0.00117643697672	0.00113087920708	0.00144654910901	0.00158793491912	0.00152828511654	0.00193789230679
C2H2_ZF_M0364_1.01	0.00106789543249	0.00247531234252	0.00116132956323	0.00168170685542	0.00137658817873	0.000908426089291	0.00131021815864	0.00125116942562	0.0015960987884	0.00195702003008	0.0018941257337	0.00172948869941	0.0023338294192
C2H2_ZF_M0409_1.01	0.00091098199203	0.000954262876598	0.000849275731486	0.000761297516996	0.000813530002898	0.000674969801911	0.00111098493496	0.000967168587133	0.00138140051701	0.000878770776622	0.000947769862548	0.00122618382778	0.000815157752379
C2H2_ZF_M0380_1.01	0.00121819843097	0.00196603804235	0.00147715045637	0.00168340357002	0.00150601426102	0.00131149230162	0.00159738905511	0.00173180903205	0.00155281034447	0.00103254112539	0.00160040897153	0.00130787620392	0.00118310666183
C2H2_ZF_M0406_1.01	0.000859979104602	0.00088069896486	0.00108500305304	0.0014250726427	0.000856104405582	0.00108280608633	0.00126910057697	0.000831310272755	0.00110311983371	0.00118025784038	0.00138362310161	0.00271101419572	0.000534178587782
C2H2_ZF_M0405_1.01	0.00125890232729	0.00212222754285	0.00127286413798	0.00126292243182	0.00172256975779	0.00488333380296	0.00162140738812	0.00135182726842	0.00138819509018	0.0009369536957	0.00170208773376	0.00164005633735	0.00133850118889
C2H2_ZF_Average_218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C2H2_ZF_M0404_1.01	0.00335613542476	0.00153378725725	0.00201381575136	0.00122050942414	0.00121625776631	0.00184981345518	0.00302420006296	0.00119179419662	0.00122024039082	0.00153975010547	0.0013142230329	0.00159899863848	0.00101952314622
C2H2_ZF_M5955_1.01	0.00149198915268	0.0015530791946	0.00141141900838	0.00110381724114	0.00136179419014	0.00135076408337	0.0028001411021	0.00176130597781	0.00183535824032	0.00127955475853	0.00250288255719	0.00158041521144	0.0017624012691
C2H2_ZF_M0384_1.01	0.00111145215624	0.000989828486586	0.00191667320337	0.00138029013288	0.00145004479119	0.000939683981916	0.00188918036458	0.000896637606206	0.00196351246699	0.00217703772142	0.00163191410329	0.00126216095596	0.00186220808336
C2H2_ZF_M6221_1.01	0.00155256946947	0.000825988022599	0.00192224989453	0.00175414203298	0.00176288188488	0.00115510092382	0.00177643627606	0.0013406897393	0.00102631122544	0.00169290211417	0.00153063291632	0.00134123663791	0.000891463167232
C2H2_ZF_M6016_1.01	0.00205547213089	0.00212414575158	0.00130131105476	0.00219667265975	0.00122068826131	0.00146204878813	0.00160630739267	0.00157421835664	0.000991206147408	0.00191209217733	0.00187338879246	0.00100893417951	0.00220211522909
C2H2_ZF_M2812_1.01	0.000719044174202	0.00153869340054	0.000967105399315	0.000962826609833	0.00109114264045	0.00147061729339	0.00102967999198	0.00128330761936	0.00128316767982	0.00103643148143	0.00102072148101	0.000861435018875	0.000930890119166
C2H2_ZF_M0411_1.01	0.00156452067996	0.00185719231896	0.00157999110242	0.00158936040611	0.00189172550851	0.000964189208274	0.00125479994057	0.00138418347591	0.00207606640085	0.00152953842034	0.00242401464435	0.0012963287419	0.0012336493549
C2H2_ZF_M5790_1.01	0.00140346602477	0.00186506709513	0.00229470659349	0.00160535578783	0.00178350312258	0.0017862696009	0.00174173911946	0.00223228551769	0.00139746835223	0.00170274155578	0.00137757317651	0.00227322932823	0.0020554314891
C2H2_ZF_Average_220	0.00127830275689	0.00126348473851	0.00174708617924	0.0010216770513	0.00919147383025	0.00214513050193	0.00194736857465	0.00122577679914	0.00259434132903	0.00418230464429	0.00154376325097	0.00168485254664	0.00209122933845
C2H2_ZF_M3098_1.01	0.00100888706586	0.00100545382352	0.00139245657324	0.000988751768514	0.00158561667869	0.00151348369335	0.00127487898923	0.00117856377036	0.00179604363338	0.00175512135805	0.00176891203192	0.00163597406735	0.00135525763727
C2H2_ZF_M5786_1.01	0.00147564444605	0.00144775999915	0.00175197304499	0.00138500565796	0.00116627499733	0.00173890881851	0.00152466943552	0.00124278693049	0.00158194830769	0.0017788745054	0.00168984657138	0.00158289190547	0.00191971585922
C2H2_ZF_Homeodomain_Average_6	0.00670479821221	0.00286740745489	0.00200765099307	0.0015732773069	0.00382274304801	0.000637403197683	0.00238906171162	0.00170330602784	0.0096418166933	0.00102229328844	0.00305420807171	0.00430658141422	0.00153924111532
C2H2_ZF_Homeodomain_M2825_1.01	0.00119375823659	0.00110931943272	0.00138964701318	0.00117950264011	0.00129271243898	0.00370448862263	0.000922387318404	0.00177574441757	0.00112132146966	0.00096648331595	0.00143792107094	0.000921740829621	0.0012197777685
CBF_NF-Y_Average_2	0.00171625928856	0.00166644887192	0.00192909791493	0.00170198477196	0.00111475927229	0.00133521581903	0.00137405240523	0.00140800158322	0.00139376598105	0.00155298787716	0.00148891828384	0.00164417722489	0.0010929205961
CENPB_M5139_1.01	0.00124661068685	0.00178180977509	0.00252699954807	0.00265941219129	0.00134531290896	0.00105545290577	0.00185240524772	0.00203743152764	0.00182082473383	0.00128222994525	0.00227161537722	0.00180488906013	0.00120654322647
CSD_M6356_1.01	0.00168144715902	0.00200033925119	0.00230332915027	0.00130785558112	0.00127315438158	0.00135821803321	0.00176114561182	0.00129544408741	0.00180024413975	0.00132071907835	0.00206201595956	0.00149187325598	0.00142770839112
CSL_M6318_1.01	0.00171017450802	0.00284024001604	0.00212981766553	0.00182218312565	0.00191433147323	0.00148794319984	0.00185696307598	0.00147846899085	0.00200992502208	0.00198115210346	0.00145455683354	0.00149316239514	0.00205387372921
CUT_Homeodomain_Average_10	0.00195619662651	0.00197255181383	0.00155422922822	0.00102799602901	0.00165208372253	0.00136135401978	0.00194658843046	0.00149659896899	0.00143869750769	0.00164885341573	0.00189797958519	0.0019083405997	0.00216710099555
CUT_Homeodomain_Average_6	0.00136733261841	0.00247456165417	0.00152885086573	0.00134088440346	0.00212348445105	0.00178332520286	0.00134640196992	0.00113379861788	0.00132348684563	0.00127988230021	0.00164969802913	0.00152335261897	0.00138430300636
CUT_Homeodomain_Average_5	0.000999827130872	0.00168637709913	0.00143592531708	0.000920711975504	0.0024116031155	0.00250518981971	0.00142045042266	0.00167781829448	0.00171703306216	0.00144215772656	0.00220079926665	0.00140096464326	0.00148234144934
CUT_Homeodomain_M5151_1.01	0.00114770346267	0.00226063651904	0.00190857310861	0.00172017838328	0.00131602118697	0.00267116082638	0.00136714758751	0.00147617408013	0.00157061921374	0.00207959272096	0.00153496588866	0.00160926588376	0.00139469670304
CUT_Homeodomain_Average_9	0.00139592805171	0.00180975020507	0.00230175213466	0.00109817213064	0.00122205084353	0.00171430297843	0.00138796252914	0.00344892554324	0.00192341558346	0.00142782877877	0.00191185458563	0.00155916592904	0.000981928824693
CUT_Homeodomain_M2889_1.01	0.00137411835772	0.00192616257451	0.00190746779396	0.00168185004733	0.0013861721538	0.00199240740762	0.00182439939403	0.00160851038989	0.00170131471225	0.00169357225257	0.0014634882718	0.00137281436913	0.00154132302802
CUT_Homeodomain_M2892_1.01	0.00176692639688	0.00255267562351	0.00206825069531	0.00154127537313	0.00197378580673	0.00150784808298	0.00155656836058	0.00129854299885	0.00327837933709	0.00121871407496	0.00211268657946	0.00112685053111	0.00165292101202
CxC_M0529_1.01	0.00150430798998	0.00101391904834	0.00171309461226	0.00137599656753	0.00115338724064	0.00346918303268	0.00170158861014	0.00123847165164	0.00167083053359	0.00107299791897	0.00150444442044	0.00172511894111	0.00140061717996
CxxC_Average_4	9.41839026501e-05	0.000126224548374	9.98054690885e-05	1.87052417694e-05	0.000287436994024	9.38485185236e-05	0.000482069298727	0.00011470653504	0.000167038476788	7.52905076124e-05	0.000353172462273	0.000116992341817	9.07818974643e-05
CxxC_Average_2	0.000275400625922	0.000374276850944	0.000483860462752	0.000257076552902	0.000240575466166	8.19017603025e-05	0.00102545912352	0.000532305024802	0.000370400113828	0.00022130985118	0.000835080340671	0.000201707590615	0.000326520539816
CxxC_Average_3	0.000239081665558	8.34231382683e-05	6.9986321652e-05	4.22116778928e-05	0.000228192071947	0.000113343295278	0.000398991250996	0.00014342170693	0.000189509819161	8.25481460578e-05	0.000228392830203	0.00011270690065	2.87770636583e-05
CxxC_M6004_1.01	0.00135532530578	0.00169404943931	0.00119099916607	0.00134306248701	0.000924796013305	0.00216550563806	0.00144822504479	0.000939107008011	0.00109193915088	0.000929590784931	0.00165878265582	0.00105618048697	0.00177762908698
CxxC_M0548_1.01	0.00190667025724	0.00236430564016	0.00157700548948	0.00126417619773	0.00127289386966	0.00100385598716	0.00155214678052	0.00249974339771	0.00246101699387	0.00106413820844	0.00216773351373	0.00158114263094	0.00118109933121
CxxC_M0547_1.01	0.00102395420877	0.00185825308748	0.00158831905096	0.00150416477663	0.00151476093513	0.00117862261693	0.00157554734897	0.00176904050622	0.0013489969216	0.00122030141813	0.00121117385318	0.00130276974017	0.0011786104466
DM_Average_5	0.00154817641569	0.00157695798714	0.00151235208454	0.00144414908944	0.00144373696945	0.00110272614567	0.00186328362753	0.001133118712	0.00104649511912	0.00123048053671	0.00131421378115	0.00125904291076	0.00136524649845
DM_M0564_1.01	0.00100894298163	0.00124781193653	0.0016258786305	0.00120092499413	0.00081669327289	0.00121400218579	0.00100919838023	0.00529371786811	0.00178247994552	0.00138888723126	0.00125959311622	0.00150721951724	0.00106735358049
DM_Average_4	0.0	0.0	0.0	0.0	0.0	1.27790497237e-05	0.0	2.88277599796e-05	0.0	0.0	6.69421236408e-05	0.0	0.0
DM_Average_1	0.00102654575253	0.00110592853469	0.000849596694002	0.000930094286266	0.0011633788075	0.000893004673062	0.00085641744806	0.00106728163951	0.00100614424633	0.000791379243779	0.00081658578428	0.00112295779226	0.000912632889163
DP_E2F_M6334_1.01	0.00123717887653	0.00123680293818	0.00173879784977	0.00133756647832	0.00108745340952	0.00145154097487	0.00138269647	0.00131799457517	0.00148478665336	0.00196005784206	0.00252863530159	0.00144912388655	0.00155099993839
E2F_Average_32	0.00107100200551	0.00166326726449	0.00170684425295	0.00149949358284	0.00203015341929	0.00143943072183	0.00169065062329	0.0016859566383	0.00115955208438	0.00190658819723	0.00184592387152	0.00193331971106	0.00161832595701
