# maelstrom - GimmeMotifs version 0.10.0b4
# method: mara with motif count
# motif table: hg19.most_variable.out/motif.count.txt.gz
# activity values: mean coefficient from fitted model
	HSC	MPP	LMPP	CMP	GMP	MEP	Mono	CD4	CD8	Nkcell	Bcell	CLP	Ery
bHLH_Average_160	0.052411378026	0.0641733328824	0.0638831748937	-0.00831553985121	0.0103675438077	-0.022253533445	0.0711588798266	-0.0441020664231	0.127365426112	0.0635436818143	0.0105358875701	-0.0114535838602	-0.264599270513
bHLH_M5980_1.01	-0.0207418365221	0.00291740577018	-0.0381892585102	-0.0384925241804	0.0218255319464	0.0201522801898	0.041890103887	0.0607495770897	0.019964935144	0.0243987480034	-0.0190546739926	-0.0130872511236	0.1665813812
bHLH_M0177_1.01	0.0641187022078	0.186538072623	0.000896743859259	0.11018011898	-0.063055745633	-0.0747417901706	-0.0529972203031	0.0321867597951	0.0393847959594	0.00170685421742	-0.000801743304708	-0.0348884190535	-0.203130025609
bHLH_Average_145	-0.000479381397437	0.000520573123687	0.0998926659121	-0.0127365758328	0.0448087583649	-0.0900943289671	-0.109295996083	0.02798090673	0.00338285916105	0.0402813353193	0.0114005755069	0.00730988127265	-0.217778752598
bHLH_Average_140	-3.24405567986e-05	-0.0253643474629	0.0001193609673	-0.08472569265	-0.0284885614305	0.100373015743	-0.00923934519173	-0.125557524315	-0.0347515459499	-0.115386762633	-0.0997118983705	0.0711072155823	0.344187915997
bHLH_M0210_1.01	-0.00101611162363	-0.0935115692696	0.0904455994844	0.0510814571802	-0.000220734266287	0.0155060764986	-0.0102126073272	-0.214266998352	-0.160110191111	-0.0994009736027	-0.00068997795729	-0.0111492384225	0.115587108367
bHLH_M6165_1.01	0.0870457875751	0.0602715610814	0.0355179035555	-0.00814104230644	0.0819243975807	-0.0894586717057	-0.0421595157152	-0.05098772638	-0.0324488312404	0.0186226964264	-0.0109992945474	-0.014767273341	-0.0873165699414
bHLH_M6031_1.01	0.0407803661024	-0.00713897922091	-0.00237424160864	0.00157025055646	-0.0317688252855	-0.033474274436	-9.66220014488e-05	0.0289494166366	0.0140735562734	-0.00779084480061	0.0157331570482	-0.0142114251082	-0.0282368320129
bHLH_M0187_1.01	-0.00375536523619	-0.144107456818	-0.0278536329986	-0.0374175796786	-0.0793115853019	-0.0200032051935	-0.219121265593	0.242934054116	0.158262151325	0.174811351852	0.0849750139392	-0.0618288643565	-0.000609766877919
bHLH_M2787_1.01	0.135445495282	0.0628433399543	-0.0452151326254	0.198721923604	0.0390541882077	-0.0138929421005	-0.0465124963742	0.11171794091	0.144309820419	0.0488046458167	-0.078329815829	-0.221811579766	-0.168126812634
bHLH_Average_139	-0.0321826400163	0.00442209249795	-0.0343235239681	0.0123898613225	0.00153237412299	-0.024009624166	-0.0456580134262	-0.0823927040701	0.0402995618095	-0.0883260737772	0.039908215063	0.081251117432	-0.0523061193394
bHLH_Average_115	0.00169896084364	-8.29679275831e-05	0.00847810008017	-0.0189871986376	-0.10638951589	0.0308388800494	0.129793731707	-0.128723519699	0.00457123120677	0.21205533701	-0.181213973583	-0.181808524137	0.115830289914
bHLH_Average_117	0.0516859028588	0.196181533661	0.402591697197	-0.00349660438594	0.132227812179	0.0886804276618	0.0417572150714	-0.882406983021	-1.01670592293	-0.434135807488	-0.0029048127936	0.886408946109	-0.162151761139
bHLH_M5969_1.01	-0.0588973005676	-0.0816068686242	0.0500094241375	-0.104708127541	0.0509479929288	-0.0115262554155	0.192758848127	0.0161324279383	0.0178447026727	-0.138641468647	0.0555073325672	0.00121619199586	0.282048014188
bHLH_M6087_1.01	0.143255457742	0.0348163963518	0.285365988085	-0.104321007075	0.0791766608771	0.030915204809	-0.0583626220075	0.0644309084169	0.0498640661288	-0.134743735347	-0.149232578434	0.104759896036	0.0287152880039
bHLH_Average_143	-0.12478559151	-0.112081893032	-0.18184783692	-0.191858999733	-0.00539633380569	-0.203497948711	-0.246070885101	-0.126360743114	-0.0973813910055	-0.137956117216	0.00971337311807	1.37384995567	-0.0315442008656
bHLH_T-box_M5447_1.01	-0.0427865189918	-0.0586561251794	-0.0569375380221	-0.0147969364518	-0.1098917449	0.0905989119066	-0.0890502818202	0.000911000691075	0.147352528658	0.212875966567	0.0879710982684	0.00458316034789	0.0885861175531
bHLH_T-box_M5448_1.01	-0.0676468928898	-0.0419275896981	0.00761020059064	-0.078143628909	0.0483405298919	-0.0710891342366	0.0421498903696	0.0222673394199	0.102152390471	-0.0093156480439	-0.000179982891154	0.0635226304144	0.0659160828488
bHLH_T-box_M5449_1.01	-0.0898255088289	-0.0173470847061	0.0226505858932	-0.0236911134348	0.0129901149386	-0.11386086077	0.0424890446603	0.00505259203993	0.134770704171	0.134133751014	-0.00104427070444	-0.000785701541391	-0.0155042420647
bZIP_M3883_1.01	0.0413859395872	0.0805826955681	0.0542881556032	-0.0534247299498	0.00595872568362	-0.179596092104	0.232051420085	-0.00502073862125	0.0896899681243	0.00349840821987	-0.0399197133482	0.0502937120894	-0.237454364111
bZIP_M3882_1.01	-0.0612195882029	-0.0651933689009	-0.0042066077281	-0.0325069202368	0.0315700000897	0.0173899830254	0.0377316563322	0.0103602673019	0.0133313244838	0.138581157738	0.0103388960784	0.00657174299734	-0.092692207754
bZIP_Average_149	0.0701112919932	0.0877391620724	-0.016226759674	0.0654379723375	0.0476963855901	-0.00806966387581	0.13655081549	0.0134946847259	-0.023801543309	-0.0411523446617	-0.0509077983877	-0.0825792388484	-0.107878141519
bZIP_Average_67	-0.162118618098	-0.107276613137	-0.00599215936713	0.274759275811	0.279504981498	-0.175140239577	0.326239213648	-0.0932548385165	-0.0837990660275	-0.116873736159	-0.0203345552305	-0.141430061368	-0.0655357140166
bZIP_Average_146	-0.00328558961662	0.00735618236014	-0.00669507266146	0.0253016818157	0.0660498315906	-0.0359332263426	0.114625811253	-0.0290637719056	-0.0384346546659	-0.0965945240505	-0.00329168824772	-0.0260592576803	0.000801158161726
bZIP_Average_117	0.00365302987139	0.00720325628676	-0.0144318744534	-0.0236109447167	-0.0560728662426	-0.0677467973345	0.0572935856997	0.00418283229188	0.0468355082085	0.0919498621811	-0.0136140772566	0.00165959979892	0.00623069628741
bZIP_M4371_1.01	-0.0187962054613	-0.0329577622806	0.0795557658405	-0.00135879361904	0.0892271824614	0.013601036964	0.0784500099873	-0.0333124614179	-0.0989651944062	-0.0185430303812	0.0411199902962	0.0304286756324	0.043867274768
bZIP_M6050_1.01	0.0930653459961	0.0589989700322	-0.000963398690098	0.00379600631508	0.011599518039	-0.0935920202163	0.0126027291416	-0.047178019776	-0.0350333127886	0.0135458672093	0.00882591292555	0.0997726402409	-0.122342190608
bZIP_Average_154	-0.000126034870363	-0.0279585956026	-0.0438673739782	0.0287418662855	-0.0688718316109	0.107458964312	0.0189412692393	0.0905318744966	0.000539787470892	-0.148670411125	-0.0400883381791	-0.0465939054515	0.0736198548958
bZIP_M6149_1.01	0.0117923304043	0.0120206861534	0.00366454975434	0.0172314320964	0.00648554939443	0.0425250942467	0.0346160411883	0.0408686856381	-0.0711982375064	-0.0102910056558	0.0216594991283	-0.049885875345	-0.00413986275928
bZIP_Average_148	0.141787355541	0.142511216705	0.13066410023	0.138903731284	0.00135841519314	0.0177985729745	0.00918655639935	-0.0292701017212	-0.150119603474	-0.26123837619	-0.150208408966	-0.12736320163	0.0427390713721
